window_start,sensor_name,observed_events,expected_events,low_alert_threshold,high_alert_threshold,deviation_events,deviation_score,history_windows,alert
2011-07-27 16:00:00,Bathroom,445.0,0.0,0.0,414.55,445.0,445.0,1036,HIGH_DEVIATION
2013-12-10 07:00:00,Kitchen,445.0,0.0,0.0,271.82,445.0,445.0,1037,HIGH_DEVIATION
2013-11-21 19:00:00,Bathroom,444.0,0.0,0.0,252.85,444.0,444.0,1036,HIGH_DEVIATION
2011-07-12 22:00:00,Bedroom,458.0,16.0,0.0,351.2,442.0,18.633,1036,HIGH_DEVIATION
2013-11-17 08:00:00,Kitchen,442.0,0.0,0.0,437.02,442.0,442.0,1037,HIGH_DEVIATION
2011-08-02 15:00:00,Bathroom,441.0,0.0,0.0,420.95,441.0,441.0,1036,HIGH_DEVIATION
2013-01-11 12:00:00,LivingRoom,477.0,36.0,0.0,360.4,441.0,8.263,1037,HIGH_DEVIATION
2011-10-16 23:00:00,Bathroom,440.0,0.0,0.0,399.475,440.0,440.0,1036,HIGH_DEVIATION
2013-12-30 08:00:00,Kitchen,439.0,0.0,0.0,437.02,439.0,439.0,1037,HIGH_DEVIATION
2012-08-05 09:00:00,Bedroom,492.0,54.0,0.0,361.64,438.0,5.471,1037,HIGH_DEVIATION
2011-10-25 08:00:00,WorkArea,442.0,6.0,0.0,164.46,436.0,49.013,1037,HIGH_DEVIATION
2012-10-01 13:00:00,LivingRoom,472.0,36.0,0.0,453.76,436.0,9.19,1037,HIGH_DEVIATION
2013-05-12 18:00:00,OutsideDoor,436.0,0.0,0.0,37.825,436.0,436.0,1036,HIGH_DEVIATION
2012-04-24 13:00:00,WorkArea,442.0,8.0,0.0,308.78,434.0,36.591,1037,HIGH_DEVIATION
2012-07-02 19:00:00,Bedroom,434.0,0.0,0.0,420.7,434.0,434.0,1036,HIGH_DEVIATION
2012-08-09 16:00:00,Bedroom,433.0,2.0,0.0,417.825,431.0,145.353,1036,HIGH_DEVIATION
2012-10-03 13:00:00,LivingRoom,467.0,36.0,0.0,453.76,431.0,9.085,1037,HIGH_DEVIATION
2012-01-26 23:00:00,Bathroom,430.0,0.0,0.0,399.475,430.0,430.0,1036,HIGH_DEVIATION
2012-12-24 14:00:00,WorkArea,437.0,8.0,0.0,278.38,429.0,36.17,1037,HIGH_DEVIATION
2011-07-25 14:00:00,LivingRoom,466.0,38.0,0.0,402.64,428.0,8.491,1037,HIGH_DEVIATION
2011-12-23 22:00:00,Bedroom,444.0,16.0,0.0,351.2,428.0,18.043,1036,HIGH_DEVIATION
2012-12-26 20:00:00,WorkArea,452.0,24.0,0.0,333.65,428.0,12.028,1036,HIGH_DEVIATION
2012-10-13 15:00:00,Bathroom,427.0,0.0,0.0,420.95,427.0,427.0,1036,HIGH_DEVIATION
2012-12-20 18:00:00,WorkArea,433.0,8.0,0.0,257.1,425.0,35.832,1036,HIGH_DEVIATION
2011-10-24 22:00:00,LivingRoom,424.0,0.0,0.0,257.3,424.0,424.0,1036,HIGH_DEVIATION
2012-06-14 12:00:00,WorkArea,432.0,8.0,0.0,301.52,424.0,35.748,1037,HIGH_DEVIATION
2012-08-09 21:00:00,Kitchen,426.0,2.0,0.0,391.7,424.0,142.992,1036,HIGH_DEVIATION
2012-12-17 12:00:00,Bedroom,428.0,4.0,0.0,428.0,424.0,71.496,1037,HIGH_DEVIATION
2013-11-16 12:00:00,Bedroom,428.0,4.0,0.0,428.0,424.0,71.496,1037,HIGH_DEVIATION
2011-12-18 18:00:00,Bedroom,424.0,2.0,0.0,387.55,422.0,142.318,1036,HIGH_DEVIATION
2012-03-10 15:00:00,Bathroom,422.0,0.0,0.0,420.95,422.0,422.0,1036,HIGH_DEVIATION
2012-10-23 16:00:00,Bathroom,421.0,0.0,0.0,414.55,421.0,421.0,1036,HIGH_DEVIATION
2013-05-27 13:00:00,LivingRoom,457.0,36.0,0.0,453.76,421.0,8.874,1037,HIGH_DEVIATION
2012-03-20 23:00:00,Bathroom,420.0,0.0,0.0,399.475,420.0,420.0,1036,HIGH_DEVIATION
2012-06-25 11:00:00,WorkArea,422.0,4.0,0.0,231.12,418.0,70.484,1037,HIGH_DEVIATION
2012-02-01 16:00:00,Bathroom,417.0,0.0,0.0,414.55,417.0,417.0,1036,HIGH_DEVIATION
2011-10-09 16:00:00,Bedroom,418.0,2.0,0.0,417.825,416.0,140.294,1036,HIGH_DEVIATION
2013-07-08 21:00:00,Bedroom,466.0,50.0,0.0,465.65,416.0,5.612,1036,HIGH_DEVIATION
2012-01-07 22:00:00,Kitchen,414.0,0.0,0.0,257.425,414.0,414.0,1036,HIGH_DEVIATION
2012-08-01 08:00:00,LivingRoom,440.0,28.0,0.0,264.0,412.0,9.925,1037,HIGH_DEVIATION
2013-03-27 10:00:00,Bedroom,432.0,20.0,0.0,428.76,412.0,13.895,1037,HIGH_DEVIATION
2012-08-13 00:00:00,LivingRoom,408.0,0.0,0.0,191.32,408.0,408.0,1037,HIGH_DEVIATION
2011-12-23 22:00:00,WorkArea,404.0,0.0,0.0,263.3,404.0,404.0,1036,HIGH_DEVIATION
2013-12-05 16:00:00,Kitchen,406.0,2.0,0.0,401.2,404.0,136.247,1036,HIGH_DEVIATION
2013-11-03 16:00:00,Kitchen,404.0,2.0,0.0,401.2,402.0,135.573,1036,HIGH_DEVIATION
2011-11-25 23:00:00,Bathroom,400.0,0.0,0.0,399.475,400.0,400.0,1036,HIGH_DEVIATION
2012-08-15 23:00:00,WorkArea,399.0,0.0,0.0,182.775,399.0,399.0,1036,HIGH_DEVIATION
2012-12-18 17:00:00,Bedroom,408.0,10.0,0.0,369.425,398.0,26.845,1036,HIGH_DEVIATION
2013-05-08 22:00:00,WorkArea,398.0,0.0,0.0,263.3,398.0,398.0,1036,HIGH_DEVIATION
2011-10-15 07:00:00,Bathroom,397.0,0.0,0.0,277.92,397.0,397.0,1037,HIGH_DEVIATION
2013-12-24 21:00:00,Kitchen,398.0,2.0,0.0,391.7,396.0,133.549,1036,HIGH_DEVIATION
2011-11-26 15:00:00,Bedroom,394.0,0.0,0.0,383.55,394.0,394.0,1036,HIGH_DEVIATION
2012-09-27 19:00:00,Bathroom,394.0,0.0,0.0,252.85,394.0,394.0,1036,HIGH_DEVIATION
2014-01-02 16:00:00,DiningRoom,396.0,2.0,0.0,149.9,394.0,132.875,1036,HIGH_DEVIATION
2012-04-16 22:00:00,WorkArea,393.0,0.0,0.0,263.3,393.0,393.0,1036,HIGH_DEVIATION
2013-11-28 15:00:00,LivingRoom,428.0,35.0,0.0,323.35,393.0,8.551,1036,HIGH_DEVIATION
2012-02-19 18:00:00,Bedroom,394.0,2.0,0.0,387.55,392.0,132.2,1036,HIGH_DEVIATION
2012-08-04 00:00:00,LivingRoom,392.0,0.0,0.0,191.32,392.0,392.0,1037,HIGH_DEVIATION
2014-02-18 17:00:00,Bedroom,401.0,10.0,0.0,369.425,391.0,26.373,1036,HIGH_DEVIATION
2012-05-17 12:00:00,WorkArea,398.0,8.0,0.0,301.52,390.0,32.881,1037,HIGH_DEVIATION
2012-08-13 11:00:00,LivingRoom,417.0,28.0,0.0,314.92,389.0,9.371,1037,HIGH_DEVIATION
2014-03-10 22:00:00,Bedroom,405.0,16.0,0.0,351.2,389.0,16.399,1036,HIGH_DEVIATION
2014-03-09 18:00:00,Bedroom,390.0,2.0,0.0,387.55,388.0,130.851,1036,HIGH_DEVIATION
2014-03-13 00:00:00,Bedroom,387.0,0.0,0.0,90.0,387.0,387.0,1037,HIGH_DEVIATION
2011-12-19 15:00:00,Bedroom,386.0,0.0,0.0,383.55,386.0,386.0,1036,HIGH_DEVIATION
2012-10-28 17:00:00,Bathroom,385.0,2.0,0.0,374.775,383.0,129.165,1036,HIGH_DEVIATION
2011-11-11 17:00:00,Bedroom,392.0,10.0,0.0,369.425,382.0,25.766,1036,HIGH_DEVIATION
2014-01-04 07:00:00,Kitchen,381.0,0.0,0.0,271.82,381.0,381.0,1037,HIGH_DEVIATION
2013-02-03 17:00:00,Bedroom,390.0,10.0,0.0,369.425,380.0,25.631,1036,HIGH_DEVIATION
2012-12-24 10:00:00,WorkArea,387.0,8.0,0.0,190.32,379.0,31.954,1037,HIGH_DEVIATION
2014-04-12 14:00:00,WorkArea,387.0,8.0,0.0,278.38,379.0,31.954,1037,HIGH_DEVIATION
2012-08-09 16:00:00,LivingRoom,410.0,32.0,0.0,281.65,378.0,7.967,1036,HIGH_DEVIATION
2012-08-14 08:00:00,LivingRoom,406.0,28.0,0.0,264.0,378.0,9.106,1037,HIGH_DEVIATION
2012-09-03 14:00:00,LivingRoom,416.0,38.0,0.0,402.64,378.0,7.499,1037,HIGH_DEVIATION
2012-03-04 17:00:00,Bathroom,379.0,2.0,0.0,374.775,377.0,127.142,1036,HIGH_DEVIATION
2012-03-27 13:00:00,WorkArea,382.0,8.0,0.0,308.78,374.0,31.532,1037,HIGH_DEVIATION
2012-08-15 17:00:00,Bathroom,376.0,2.0,0.0,374.775,374.0,126.13,1036,HIGH_DEVIATION
2011-07-13 21:00:00,WorkArea,386.0,14.0,0.0,314.6,372.0,17.922,1036,HIGH_DEVIATION
2011-11-28 13:00:00,WorkArea,378.0,8.0,0.0,308.78,370.0,31.195,1037,HIGH_DEVIATION
2013-10-30 02:00:00,Bedroom,370.0,0.0,0.0,126.92,370.0,370.0,1037,HIGH_DEVIATION
2013-11-19 09:00:00,Bedroom,424.0,54.0,0.0,361.64,370.0,4.622,1037,HIGH_DEVIATION
2013-05-09 07:00:00,Bathroom,369.0,0.0,0.0,277.92,369.0,369.0,1037,HIGH_DEVIATION
2012-04-04 18:00:00,Bathroom,370.0,1.5,0.0,292.65,368.5,165.7,1036,HIGH_DEVIATION
2012-01-19 16:00:00,WorkArea,368.0,0.0,0.0,289.2,368.0,368.0,1036,HIGH_DEVIATION
2012-06-11 21:00:00,WorkArea,380.0,14.0,0.0,314.6,366.0,17.633,1036,HIGH_DEVIATION
2012-06-20 22:00:00,Bedroom,382.0,16.0,0.0,351.2,366.0,15.429,1036,HIGH_DEVIATION
2012-08-14 00:00:00,WorkArea,366.0,0.0,0.0,126.0,366.0,366.0,1037,HIGH_DEVIATION
2011-08-22 14:00:00,LivingRoom,403.0,38.0,0.0,402.64,365.0,7.241,1037,HIGH_DEVIATION
2012-12-24 12:00:00,LivingRoom,401.0,36.0,0.0,360.4,365.0,6.839,1037,HIGH_DEVIATION
2012-08-13 21:00:00,LivingRoom,384.0,22.0,0.0,262.95,362.0,11.098,1036,HIGH_DEVIATION
2014-04-13 10:00:00,WorkArea,370.0,8.0,0.0,190.32,362.0,30.521,1037,HIGH_DEVIATION
2012-12-09 17:00:00,Bedroom,371.0,10.0,0.0,369.425,361.0,24.349,1036,HIGH_DEVIATION
2013-12-02 23:00:00,DiningRoom,360.0,0.0,0.0,56.0,360.0,360.0,1036,HIGH_DEVIATION
2011-10-26 18:00:00,Bathroom,361.0,1.5,0.0,292.65,359.5,161.653,1036,HIGH_DEVIATION
2012-08-14 08:00:00,WorkArea,364.0,6.0,0.0,164.46,358.0,40.245,1037,HIGH_DEVIATION
2013-04-12 08:00:00,Bedroom,380.0,22.0,0.0,295.28,358.0,10.976,1037,HIGH_DEVIATION
2013-11-03 07:00:00,Kitchen,358.0,0.0,0.0,271.82,358.0,358.0,1037,HIGH_DEVIATION
2013-02-03 15:00:00,LivingRoom,389.0,35.0,0.0,323.35,354.0,7.702,1036,HIGH_DEVIATION
2013-05-12 19:00:00,LivingRoom,400.0,46.0,0.0,272.6,354.0,8.094,1036,HIGH_DEVIATION
2012-08-12 11:00:00,LivingRoom,380.0,28.0,0.0,314.92,352.0,8.479,1037,HIGH_DEVIATION
2013-11-25 13:00:00,DiningRoom,357.0,6.0,0.0,172.92,351.0,39.458,1037,HIGH_DEVIATION
2013-12-09 18:00:00,Bathroom,351.0,1.5,0.0,292.65,349.5,157.156,1036,HIGH_DEVIATION
2011-12-18 18:00:00,WorkArea,356.0,8.0,0.0,257.1,348.0,29.34,1036,HIGH_DEVIATION
2012-01-04 00:00:00,Bathroom,345.0,0.0,0.0,235.1,345.0,345.0,1037,HIGH_DEVIATION
2012-08-02 23:00:00,LivingRoom,344.0,0.0,0.0,191.65,344.0,344.0,1036,HIGH_DEVIATION
2012-08-09 16:00:00,WorkArea,344.0,0.0,0.0,289.2,344.0,344.0,1036,HIGH_DEVIATION
2013-07-27 22:00:00,Kitchen,344.0,0.0,0.0,257.425,344.0,344.0,1036,HIGH_DEVIATION
2013-05-13 09:00:00,WorkArea,353.0,10.0,0.0,242.02,343.0,23.135,1037,HIGH_DEVIATION
2013-07-09 20:00:00,WorkArea,363.0,24.0,0.0,333.65,339.0,9.527,1036,HIGH_DEVIATION
2012-03-13 22:00:00,Bedroom,354.0,16.0,0.0,351.2,338.0,14.249,1036,HIGH_DEVIATION
2013-10-14 11:00:00,WorkArea,342.0,4.0,0.0,231.12,338.0,56.994,1037,HIGH_DEVIATION
2013-01-29 15:00:00,LivingRoom,371.0,35.0,0.0,323.35,336.0,7.311,1036,HIGH_DEVIATION
2013-12-30 09:00:00,Bedroom,390.0,54.0,0.0,361.64,336.0,4.197,1037,HIGH_DEVIATION
2012-08-16 12:00:00,LivingRoom,370.0,36.0,0.0,360.4,334.0,6.258,1037,HIGH_DEVIATION
2013-11-26 09:00:00,Bedroom,388.0,54.0,0.0,361.64,334.0,4.172,1037,HIGH_DEVIATION
2013-12-24 20:00:00,LivingRoom,388.0,54.0,0.0,321.65,334.0,6.626,1036,HIGH_DEVIATION
2013-01-03 07:00:00,Bathroom,333.0,0.0,0.0,277.92,333.0,333.0,1037,HIGH_DEVIATION
2011-10-20 20:00:00,WorkArea,356.0,24.0,0.0,333.65,332.0,9.33,1036,HIGH_DEVIATION
2012-01-18 16:00:00,WorkArea,332.0,0.0,0.0,289.2,332.0,332.0,1036,HIGH_DEVIATION
2014-01-25 05:00:00,Kitchen,332.0,0.0,0.0,145.68,332.0,332.0,1037,HIGH_DEVIATION
2012-12-26 11:00:00,LivingRoom,359.0,28.0,0.0,314.92,331.0,7.973,1037,HIGH_DEVIATION
2012-02-19 18:00:00,Bathroom,332.0,1.5,0.0,292.65,330.5,148.613,1036,HIGH_DEVIATION
2012-03-22 17:00:00,WorkArea,342.0,12.5,0.0,245.3,329.5,17.78,1036,HIGH_DEVIATION
2012-08-13 12:00:00,LivingRoom,365.0,36.0,0.0,360.4,329.0,6.164,1037,HIGH_DEVIATION
2011-12-31 18:00:00,Bathroom,330.0,1.5,0.0,292.65,328.5,147.713,1036,HIGH_DEVIATION
2012-06-18 12:00:00,LivingRoom,364.0,36.0,0.0,360.4,328.0,6.145,1037,HIGH_DEVIATION
2012-08-02 09:00:00,LivingRoom,362.0,36.0,0.0,288.92,326.0,6.871,1037,HIGH_DEVIATION
2011-10-25 09:00:00,WorkArea,334.0,10.0,0.0,242.02,324.0,21.854,1037,HIGH_DEVIATION
2011-11-16 08:00:00,Bedroom,346.0,22.0,0.0,295.28,324.0,9.933,1037,HIGH_DEVIATION
2012-09-28 05:00:00,Bathroom,323.0,0.0,0.0,92.1,323.0,323.0,1037,HIGH_DEVIATION
2012-04-16 22:00:00,LivingRoom,322.0,0.0,0.0,257.3,322.0,322.0,1036,HIGH_DEVIATION
2012-07-31 20:00:00,LivingRoom,376.0,54.0,0.0,321.65,322.0,6.388,1036,HIGH_DEVIATION
2012-01-24 09:00:00,WorkArea,330.0,10.0,0.0,242.02,320.0,21.584,1037,HIGH_DEVIATION
2012-03-22 17:00:00,LivingRoom,368.0,48.0,0.0,261.65,320.0,5.995,1036,HIGH_DEVIATION
2012-08-05 10:00:00,LivingRoom,350.0,30.0,0.0,239.46,320.0,7.195,1037,HIGH_DEVIATION
2013-12-21 18:00:00,LivingRoom,368.0,48.0,0.0,298.125,320.0,6.745,1036,HIGH_DEVIATION
2013-10-13 20:00:00,WorkArea,341.0,24.0,0.0,333.65,317.0,8.909,1036,HIGH_DEVIATION
2011-10-09 09:00:00,Bedroom,370.0,54.0,0.0,361.64,316.0,3.947,1037,HIGH_DEVIATION
2012-08-14 00:00:00,LivingRoom,316.0,0.0,0.0,191.32,316.0,316.0,1037,HIGH_DEVIATION
2013-01-11 11:00:00,LivingRoom,343.0,28.0,0.0,314.92,315.0,7.588,1037,HIGH_DEVIATION
2011-10-25 09:00:00,LivingRoom,350.0,36.0,0.0,288.92,314.0,6.618,1037,HIGH_DEVIATION
2013-02-12 16:00:00,LivingRoom,346.0,32.0,0.0,281.65,314.0,6.618,1036,HIGH_DEVIATION
2012-08-11 23:00:00,WorkArea,313.0,0.0,0.0,182.775,313.0,313.0,1036,HIGH_DEVIATION
2011-11-25 18:00:00,WorkArea,320.0,8.0,0.0,257.1,312.0,26.305,1036,HIGH_DEVIATION
2012-05-15 11:00:00,WorkArea,316.0,4.0,0.0,231.12,312.0,52.61,1037,HIGH_DEVIATION
2012-09-28 05:00:00,Bedroom,312.0,0.0,0.0,114.82,312.0,312.0,1037,HIGH_DEVIATION
2013-12-24 16:00:00,LivingRoom,344.0,32.0,0.0,281.65,312.0,6.576,1036,HIGH_DEVIATION
2011-11-24 19:00:00,LivingRoom,356.0,46.0,0.0,272.6,310.0,7.088,1036,HIGH_DEVIATION
2013-12-09 07:00:00,Bathroom,309.0,0.0,0.0,277.92,309.0,309.0,1037,HIGH_DEVIATION
2012-01-18 15:00:00,WorkArea,308.0,0.0,0.0,223.55,308.0,308.0,1036,HIGH_DEVIATION
2012-12-24 12:00:00,WorkArea,316.0,8.0,0.0,301.52,308.0,25.968,1037,HIGH_DEVIATION
2013-03-10 18:00:00,WorkArea,316.0,8.0,0.0,257.1,308.0,25.968,1036,HIGH_DEVIATION
2013-03-24 19:00:00,DiningRoom,328.0,20.0,0.0,193.3,308.0,10.387,1036,HIGH_DEVIATION
2013-12-23 09:00:00,Bedroom,362.0,54.0,0.0,361.64,308.0,3.847,1037,HIGH_DEVIATION
2013-12-24 19:00:00,LivingRoom,354.0,46.0,0.0,272.6,308.0,7.042,1036,HIGH_DEVIATION
2012-10-01 13:00:00,WorkArea,314.0,8.0,0.0,308.78,306.0,25.799,1037,HIGH_DEVIATION
2012-04-23 21:00:00,WorkArea,319.0,14.0,0.0,314.6,305.0,14.694,1036,HIGH_DEVIATION
2011-07-09 19:00:00,WorkArea,308.0,6.0,0.0,172.475,302.0,33.949,1036,HIGH_DEVIATION
2012-01-18 12:00:00,WorkArea,310.0,8.0,0.0,301.52,302.0,25.462,1037,HIGH_DEVIATION
2012-01-20 09:00:00,LivingRoom,338.0,36.0,0.0,288.92,302.0,6.366,1037,HIGH_DEVIATION
2012-02-24 12:00:00,WorkArea,310.0,8.0,0.0,301.52,302.0,25.462,1037,HIGH_DEVIATION
2012-06-10 21:00:00,WorkArea,316.0,14.0,0.0,314.6,302.0,14.55,1036,HIGH_DEVIATION
2012-08-14 00:00:00,Bathroom,302.0,0.0,0.0,235.1,302.0,302.0,1037,HIGH_DEVIATION
2013-08-05 14:00:00,WorkArea,310.0,8.0,0.0,278.38,302.0,25.462,1037,HIGH_DEVIATION
2013-11-20 06:00:00,Bathroom,302.0,0.0,0.0,180.56,302.0,302.0,1037,HIGH_DEVIATION
2012-03-22 08:00:00,Bedroom,323.0,22.0,0.0,295.28,301.0,9.228,1037,HIGH_DEVIATION
2012-08-11 15:00:00,LivingRoom,336.0,35.0,0.0,323.35,301.0,6.549,1036,HIGH_DEVIATION
2012-01-26 12:00:00,WorkArea,308.0,8.0,0.0,301.52,300.0,25.293,1037,HIGH_DEVIATION
2012-02-28 08:00:00,LivingRoom,328.0,28.0,0.0,264.0,300.0,7.227,1037,HIGH_DEVIATION
2012-08-11 22:00:00,Kitchen,300.0,0.0,0.0,257.425,300.0,300.0,1036,HIGH_DEVIATION
2012-08-12 21:00:00,LivingRoom,322.0,22.0,0.0,262.95,300.0,9.198,1036,HIGH_DEVIATION
2011-08-15 18:00:00,WorkArea,306.0,8.0,0.0,257.1,298.0,25.125,1036,HIGH_DEVIATION
2012-01-17 17:00:00,DiningRoom,306.0,8.0,0.0,148.95,298.0,25.125,1036,HIGH_DEVIATION
2012-01-31 01:00:00,Bathroom,298.0,0.0,0.0,81.46,298.0,298.0,1037,HIGH_DEVIATION
2012-08-13 19:00:00,LivingRoom,344.0,46.0,0.0,272.6,298.0,6.813,1036,HIGH_DEVIATION
2013-11-14 07:00:00,Kitchen,298.0,0.0,0.0,271.82,298.0,298.0,1037,HIGH_DEVIATION
2011-11-28 13:00:00,OutsideDoor,296.0,0.0,0.0,65.28,296.0,296.0,1037,HIGH_DEVIATION
2012-05-17 07:00:00,Bedroom,304.0,8.0,0.0,213.64,296.0,24.956,1037,HIGH_DEVIATION
2013-10-13 00:00:00,Kitchen,296.0,0.0,0.0,92.46,296.0,296.0,1037,HIGH_DEVIATION
2014-04-09 15:00:00,DiningRoom,300.0,4.0,0.0,152.6,296.0,49.912,1036,HIGH_DEVIATION
2012-01-30 15:00:00,LivingRoom,330.0,35.0,0.0,323.35,295.0,6.419,1036,HIGH_DEVIATION
2013-01-06 19:00:00,Bathroom,295.0,0.0,0.0,252.85,295.0,295.0,1036,HIGH_DEVIATION
2013-05-12 22:00:00,WorkArea,295.0,0.0,0.0,263.3,295.0,295.0,1036,HIGH_DEVIATION
2013-01-10 20:00:00,LivingRoom,348.0,54.0,0.0,321.65,294.0,5.832,1036,HIGH_DEVIATION
2011-08-05 15:00:00,WorkArea,292.0,0.0,0.0,223.55,292.0,292.0,1036,HIGH_DEVIATION
2012-01-19 11:00:00,WorkArea,296.0,4.0,0.0,231.12,292.0,49.238,1037,HIGH_DEVIATION
2012-01-23 16:00:00,WorkArea,292.0,0.0,0.0,289.2,292.0,292.0,1036,HIGH_DEVIATION
2013-05-11 19:00:00,LivingRoom,338.0,46.0,0.0,272.6,292.0,6.676,1036,HIGH_DEVIATION
2012-08-31 18:00:00,Bathroom,293.0,1.5,0.0,292.65,291.5,131.076,1036,HIGH_DEVIATION
2012-01-18 06:00:00,LivingRoom,290.0,0.0,0.0,99.64,290.0,290.0,1037,HIGH_DEVIATION
2013-11-07 08:00:00,Bedroom,312.0,22.0,0.0,295.28,290.0,8.891,1037,HIGH_DEVIATION
2011-07-19 14:00:00,WorkArea,296.0,8.0,0.0,278.38,288.0,24.282,1037,HIGH_DEVIATION
2011-08-05 20:00:00,LivingRoom,342.0,54.0,0.0,321.65,288.0,5.713,1036,HIGH_DEVIATION
2012-02-26 00:00:00,Kitchen,288.0,0.0,0.0,92.46,288.0,288.0,1037,HIGH_DEVIATION
2012-08-04 11:00:00,LivingRoom,316.0,28.0,0.0,314.92,288.0,6.938,1037,HIGH_DEVIATION
2013-11-19 07:00:00,Kitchen,288.0,0.0,0.0,271.82,288.0,288.0,1037,HIGH_DEVIATION
2011-07-10 04:00:00,Bathroom,286.0,0.0,0.0,63.64,286.0,286.0,1037,HIGH_DEVIATION
2012-08-10 00:00:00,Bathroom,286.0,0.0,0.0,235.1,286.0,286.0,1037,HIGH_DEVIATION
2013-12-24 18:00:00,LivingRoom,334.0,48.0,0.0,298.125,286.0,6.028,1036,HIGH_DEVIATION
2012-12-23 09:00:00,LivingRoom,320.0,36.0,0.0,288.92,284.0,5.986,1037,HIGH_DEVIATION
2013-12-13 07:00:00,DiningRoom,284.0,0.0,0.0,100.0,284.0,284.0,1037,HIGH_DEVIATION
2012-08-01 18:00:00,LivingRoom,330.0,48.0,0.0,298.125,282.0,5.944,1036,HIGH_DEVIATION
2013-03-31 09:00:00,WorkArea,292.0,10.0,0.0,242.02,282.0,19.021,1037,HIGH_DEVIATION
2012-12-24 10:00:00,LivingRoom,311.0,30.0,0.0,239.46,281.0,6.318,1037,HIGH_DEVIATION
2012-04-17 16:00:00,LivingRoom,312.0,32.0,0.0,281.65,280.0,5.902,1036,HIGH_DEVIATION
2013-11-04 07:00:00,Bathroom,280.0,0.0,0.0,277.92,280.0,280.0,1037,HIGH_DEVIATION
2014-01-27 20:00:00,LivingRoom,334.0,54.0,0.0,321.65,280.0,5.555,1036,HIGH_DEVIATION
2013-09-26 07:00:00,Bathroom,279.0,0.0,0.0,277.92,279.0,279.0,1037,HIGH_DEVIATION
2011-11-29 08:00:00,Bedroom,300.0,22.0,0.0,295.28,278.0,8.523,1037,HIGH_DEVIATION
2012-02-24 22:00:00,LivingRoom,278.0,0.0,0.0,257.3,278.0,278.0,1036,HIGH_DEVIATION
2014-04-09 14:00:00,DiningRoom,282.0,4.0,0.0,160.56,278.0,46.877,1037,HIGH_DEVIATION
2013-10-12 00:00:00,Kitchen,276.0,0.0,0.0,92.46,276.0,276.0,1037,HIGH_DEVIATION
2013-11-16 16:00:00,DiningRoom,278.0,2.0,0.0,149.9,276.0,93.08,1036,HIGH_DEVIATION
2012-05-04 08:00:00,Bedroom,296.0,22.0,0.0,295.28,274.0,8.4,1037,HIGH_DEVIATION
2012-12-21 20:00:00,DiningRoom,284.0,10.0,0.0,166.95,274.0,18.481,1036,HIGH_DEVIATION
2011-10-15 06:00:00,Bedroom,272.0,0.0,0.0,176.0,272.0,272.0,1037,HIGH_DEVIATION
2012-01-18 14:00:00,WorkArea,280.0,8.0,0.0,278.38,272.0,22.933,1037,HIGH_DEVIATION
2014-02-06 07:00:00,Kitchen,272.0,0.0,0.0,271.82,272.0,272.0,1037,HIGH_DEVIATION
2011-07-10 05:00:00,Bathroom,270.0,0.0,0.0,92.1,270.0,270.0,1037,HIGH_DEVIATION
2012-08-10 16:00:00,LivingRoom,302.0,32.0,0.0,281.65,270.0,5.691,1036,HIGH_DEVIATION
2012-12-11 15:00:00,WorkArea,270.0,0.0,0.0,223.55,270.0,270.0,1036,HIGH_DEVIATION
2012-05-15 20:00:00,LivingRoom,322.0,54.0,0.0,321.65,268.0,5.317,1036,HIGH_DEVIATION
2013-05-08 22:00:00,LivingRoom,268.0,0.0,0.0,257.3,268.0,268.0,1036,HIGH_DEVIATION
2013-11-09 19:00:00,Bathroom,268.0,0.0,0.0,252.85,268.0,268.0,1036,HIGH_DEVIATION
2011-10-21 08:00:00,LivingRoom,294.0,28.0,0.0,264.0,266.0,6.408,1037,HIGH_DEVIATION
2013-12-02 20:00:00,DiningRoom,276.0,10.0,0.0,166.95,266.0,17.941,1036,HIGH_DEVIATION
2012-02-21 22:00:00,WorkArea,264.0,0.0,0.0,263.3,264.0,264.0,1036,HIGH_DEVIATION
2013-12-20 22:00:00,Kitchen,264.0,0.0,0.0,257.425,264.0,264.0,1036,HIGH_DEVIATION
2012-08-13 00:00:00,Bathroom,262.0,0.0,0.0,235.1,262.0,262.0,1037,HIGH_DEVIATION
2011-08-07 09:00:00,WorkArea,271.0,10.0,0.0,242.02,261.0,17.604,1037,HIGH_DEVIATION
2012-02-12 18:00:00,LivingRoom,308.0,48.0,0.0,298.125,260.0,5.48,1036,HIGH_DEVIATION
2012-03-22 21:00:00,LivingRoom,282.0,22.0,0.0,262.95,260.0,7.971,1036,HIGH_DEVIATION
2012-06-10 21:00:00,LivingRoom,282.0,22.0,0.0,262.95,260.0,7.971,1036,HIGH_DEVIATION
2014-03-12 22:00:00,Kitchen,259.0,0.0,0.0,257.425,259.0,259.0,1036,HIGH_DEVIATION
2012-02-21 23:00:00,LivingRoom,258.0,0.0,0.0,191.65,258.0,258.0,1036,HIGH_DEVIATION
2012-08-01 22:00:00,LivingRoom,258.0,0.0,0.0,257.3,258.0,258.0,1036,HIGH_DEVIATION
2013-05-31 07:00:00,Bedroom,265.0,8.0,0.0,213.64,257.0,21.668,1037,HIGH_DEVIATION
2012-05-17 07:00:00,LivingRoom,256.0,0.0,0.0,185.64,256.0,256.0,1037,HIGH_DEVIATION
