window_start,Bathroom,Bedroom,DiningRoom,Kitchen,LivingRoom,OutsideDoor,total_events,n_sensors_active,tod_sin,tod_cos,dow,is_inactive
2012-08-28 17:00:00,0.0,0.0,4.0,20.0,152.0,12.0,188.0,4.0,-0.9659258262890683,-0.25881904510252063,1,0
2012-08-28 18:00:00,0.0,2.0,4.0,52.0,160.0,0.0,218.0,4.0,-1.0,-1.8369701987210297e-16,1,0
2012-08-28 19:00:00,0.0,0.0,0.0,0.0,188.0,0.0,188.0,1.0,-0.9659258262890684,0.2588190451025203,1,0
2012-08-28 20:00:00,0.0,0.0,0.0,0.0,198.0,0.0,198.0,1.0,-0.8660254037844386,0.5000000000000001,1,0
2012-08-28 21:00:00,58.0,86.0,6.0,96.0,78.0,6.0,330.0,6.0,-0.7071067811865477,0.7071067811865474,1,0
2012-08-28 22:00:00,80.0,94.0,0.0,36.0,52.0,6.0,268.0,5.0,-0.5000000000000004,0.8660254037844384,1,0
2012-08-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,1,1
2012-08-29 00:00:00,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,2,0
2012-08-29 01:00:00,0.0,22.0,0.0,0.0,0.0,0.0,22.0,1.0,0.25881904510252074,0.9659258262890683,2,0
2012-08-29 02:00:00,0.0,20.0,0.0,2.0,0.0,0.0,22.0,2.0,0.49999999999999994,0.8660254037844387,2,0
2012-08-29 03:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.7071067811865476,0.7071067811865476,2,0
2012-08-29 04:00:00,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1.0,0.8660254037844386,0.5000000000000001,2,0
2012-08-29 05:00:00,18.0,50.0,0.0,0.0,0.0,0.0,68.0,2.0,0.9659258262890683,0.25881904510252074,2,0
2012-08-29 06:00:00,32.0,82.0,0.0,0.0,0.0,0.0,114.0,2.0,1.0,6.123233995736766e-17,2,0
2012-08-29 07:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9659258262890683,-0.25881904510252063,2,0
2012-08-29 08:00:00,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.8660254037844387,-0.4999999999999998,2,0
2012-08-29 09:00:00,46.0,54.0,0.0,0.0,0.0,6.0,106.0,3.0,0.7071067811865476,-0.7071067811865475,2,0
2012-08-29 10:00:00,0.0,0.0,4.0,52.0,78.0,10.0,144.0,4.0,0.49999999999999994,-0.8660254037844387,2,0
2012-08-29 11:00:00,0.0,0.0,4.0,236.0,124.0,0.0,364.0,3.0,0.258819045102521,-0.9659258262890682,2,0
2012-08-29 12:00:00,304.0,84.0,2.0,20.0,68.0,10.0,488.0,6.0,1.2246467991473532e-16,-1.0,2,0
2012-08-29 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,2,1
2012-08-29 14:00:00,18.0,0.0,0.0,0.0,16.0,12.0,46.0,3.0,-0.4999999999999997,-0.8660254037844388,2,0
2012-08-29 15:00:00,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,-0.7071067811865471,-0.7071067811865479,2,0
2012-08-29 16:00:00,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,-0.8660254037844385,-0.5000000000000004,2,0
2012-08-29 17:00:00,22.0,36.0,4.0,40.0,90.0,16.0,208.0,6.0,-0.9659258262890683,-0.25881904510252063,2,0
2012-08-29 18:00:00,0.0,0.0,6.0,24.0,109.0,0.0,139.0,3.0,-1.0,-1.8369701987210297e-16,2,0
2012-08-29 19:00:00,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0,-0.9659258262890684,0.2588190451025203,2,0
2012-08-29 20:00:00,2.0,0.0,0.0,0.0,18.0,0.0,20.0,2.0,-0.8660254037844386,0.5000000000000001,2,0
2012-08-29 21:00:00,122.0,98.0,2.0,44.0,76.0,12.0,354.0,6.0,-0.7071067811865477,0.7071067811865474,2,0
2012-08-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,2,1
2012-08-29 23:00:00,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,-0.25881904510252157,0.9659258262890681,2,0
2012-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
2012-08-30 01:00:00,36.0,50.0,0.0,0.0,26.0,2.0,114.0,4.0,0.25881904510252074,0.9659258262890683,3,0
2012-08-30 02:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.49999999999999994,0.8660254037844387,3,0
2012-08-30 03:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.7071067811865476,0.7071067811865476,3,0
2012-08-30 04:00:00,30.0,62.0,0.0,0.0,72.0,16.0,180.0,4.0,0.8660254037844386,0.5000000000000001,3,0
2012-08-30 05:00:00,0.0,0.0,2.0,182.0,78.0,0.0,262.0,3.0,0.9659258262890683,0.25881904510252074,3,0
2012-08-30 06:00:00,0.0,0.0,30.0,436.0,140.0,4.0,610.0,4.0,1.0,6.123233995736766e-17,3,0
2012-08-30 07:00:00,0.0,0.0,0.0,0.0,182.0,0.0,182.0,1.0,0.9659258262890683,-0.25881904510252063,3,0
2012-08-30 08:00:00,304.0,164.0,4.0,54.0,76.0,4.0,606.0,6.0,0.8660254037844387,-0.4999999999999998,3,0
2012-08-30 09:00:00,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.7071067811865476,-0.7071067811865475,3,0
2012-08-30 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,3,1
2012-08-30 11:00:00,22.0,4.0,4.0,2.0,38.0,12.0,82.0,6.0,0.258819045102521,-0.9659258262890682,3,0
2012-08-30 12:00:00,6.0,0.0,4.0,52.0,56.0,6.0,124.0,5.0,1.2246467991473532e-16,-1.0,3,0
2012-08-30 13:00:00,68.0,86.0,4.0,24.0,134.0,44.0,360.0,6.0,-0.2588190451025208,-0.9659258262890683,3,0
2012-08-30 14:00:00,28.0,2.0,4.0,22.0,120.0,40.0,216.0,6.0,-0.4999999999999997,-0.8660254037844388,3,0
2012-08-30 15:00:00,0.0,186.0,0.0,0.0,40.0,16.0,242.0,3.0,-0.7071067811865471,-0.7071067811865479,3,0
2012-08-30 16:00:00,0.0,6.0,0.0,0.0,48.0,10.0,64.0,3.0,-0.8660254037844385,-0.5000000000000004,3,0
2012-08-30 17:00:00,30.0,12.0,0.0,2.0,86.0,12.0,142.0,5.0,-0.9659258262890683,-0.25881904510252063,3,0
2012-08-30 18:00:00,0.0,0.0,0.0,0.0,12.0,6.0,18.0,2.0,-1.0,-1.8369701987210297e-16,3,0
2012-08-30 19:00:00,0.0,0.0,0.0,2.0,4.0,0.0,6.0,2.0,-0.9659258262890684,0.2588190451025203,3,0
2012-08-30 20:00:00,144.0,220.0,0.0,0.0,28.0,8.0,400.0,4.0,-0.8660254037844386,0.5000000000000001,3,0
2012-08-30 21:00:00,0.0,0.0,0.0,0.0,14.0,0.0,14.0,1.0,-0.7071067811865477,0.7071067811865474,3,0
2012-08-30 22:00:00,34.0,4.0,6.0,36.0,142.0,4.0,226.0,6.0,-0.5000000000000004,0.8660254037844384,3,0
2012-08-30 23:00:00,0.0,0.0,0.0,0.0,132.0,0.0,132.0,1.0,-0.25881904510252157,0.9659258262890681,3,0
2012-08-31 00:00:00,0.0,0.0,0.0,0.0,138.0,0.0,138.0,1.0,0.0,1.0,4,0
2012-08-31 01:00:00,38.0,114.0,0.0,0.0,44.0,4.0,200.0,4.0,0.25881904510252074,0.9659258262890683,4,0
2012-08-31 02:00:00,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1.0,0.49999999999999994,0.8660254037844387,4,0
2012-08-31 03:00:00,0.0,2.0,0.0,2.0,2.0,0.0,6.0,3.0,0.7071067811865476,0.7071067811865476,4,0
2012-08-31 04:00:00,0.0,22.0,0.0,0.0,0.0,0.0,22.0,1.0,0.8660254037844386,0.5000000000000001,4,0
2012-08-31 05:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9659258262890683,0.25881904510252074,4,0
2012-08-31 06:00:00,52.0,58.0,2.0,48.0,130.0,14.0,304.0,6.0,1.0,6.123233995736766e-17,4,0
2012-08-31 07:00:00,0.0,0.0,8.0,244.0,42.0,0.0,294.0,3.0,0.9659258262890683,-0.25881904510252063,4,0
2012-08-31 08:00:00,24.0,188.0,0.0,0.0,134.0,10.0,356.0,4.0,0.8660254037844387,-0.4999999999999998,4,0
2012-08-31 09:00:00,306.0,62.0,0.0,0.0,12.0,2.0,382.0,4.0,0.7071067811865476,-0.7071067811865475,4,0
2012-08-31 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,4,1
2012-08-31 11:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.258819045102521,-0.9659258262890682,4,0
2012-08-31 12:00:00,46.0,2.0,2.0,4.0,46.0,10.0,110.0,6.0,1.2246467991473532e-16,-1.0,4,0
2012-08-31 13:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.2588190451025208,-0.9659258262890683,4,0
2012-08-31 14:00:00,0.0,0.0,4.0,116.0,40.0,6.0,166.0,4.0,-0.4999999999999997,-0.8660254037844388,4,0
2012-08-31 15:00:00,16.0,4.0,38.0,290.0,82.0,2.0,432.0,6.0,-0.7071067811865471,-0.7071067811865479,4,0
2012-08-31 16:00:00,0.0,0.0,18.0,16.0,133.0,14.0,181.0,4.0,-0.8660254037844385,-0.5000000000000004,4,0
2012-08-31 17:00:00,40.0,2.0,0.0,0.0,75.0,12.0,129.0,4.0,-0.9659258262890683,-0.25881904510252063,4,0
2012-08-31 18:00:00,0.0,0.0,6.0,46.0,100.0,2.0,154.0,4.0,-1.0,-1.8369701987210297e-16,4,0
2012-08-31 19:00:00,58.0,10.0,2.0,137.0,76.0,6.0,289.0,6.0,-0.9659258262890684,0.2588190451025203,4,0
2012-08-31 20:00:00,0.0,0.0,2.0,67.0,168.0,0.0,237.0,3.0,-0.8660254037844386,0.5000000000000001,4,0
2012-08-31 21:00:00,0.0,0.0,0.0,2.0,106.0,0.0,108.0,2.0,-0.7071067811865477,0.7071067811865474,4,0
2012-08-31 22:00:00,0.0,0.0,0.0,0.0,132.0,0.0,132.0,1.0,-0.5000000000000004,0.8660254037844384,4,0
2012-08-31 23:00:00,0.0,0.0,0.0,0.0,112.0,0.0,112.0,1.0,-0.25881904510252157,0.9659258262890681,4,0
2012-09-01 00:00:00,136.0,200.0,4.0,28.0,76.0,14.0,458.0,6.0,0.0,1.0,5,0
2012-09-01 01:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25881904510252074,0.9659258262890683,5,0
2012-09-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,5,1
2012-09-01 03:00:00,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.7071067811865476,0.7071067811865476,5,0
2012-09-01 04:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.8660254037844386,0.5000000000000001,5,0
2012-09-01 05:00:00,60.0,100.0,0.0,0.0,0.0,0.0,160.0,2.0,0.9659258262890683,0.25881904510252074,5,0
2012-09-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,5,1
2012-09-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,5,1
2012-09-01 08:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.8660254037844387,-0.4999999999999998,5,0
2012-09-01 09:00:00,0.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,0.7071067811865476,-0.7071067811865475,5,0
2012-09-01 10:00:00,36.0,62.0,2.0,52.0,66.0,20.0,238.0,6.0,0.49999999999999994,-0.8660254037844387,5,0
2012-09-01 11:00:00,46.0,122.0,34.0,214.0,62.0,0.0,478.0,5.0,0.258819045102521,-0.9659258262890682,5,0
2012-09-01 12:00:00,0.0,0.0,2.0,30.0,116.0,0.0,148.0,3.0,1.2246467991473532e-16,-1.0,5,0
2012-09-01 13:00:00,298.0,76.0,2.0,6.0,32.0,2.0,416.0,6.0,-0.2588190451025208,-0.9659258262890683,5,0
2012-09-01 14:00:00,0.0,0.0,0.0,0.0,26.0,0.0,26.0,1.0,-0.4999999999999997,-0.8660254037844388,5,0
2012-09-01 15:00:00,52.0,2.0,4.0,46.0,108.0,12.0,224.0,6.0,-0.7071067811865471,-0.7071067811865479,5,0
2012-09-01 16:00:00,0.0,0.0,0.0,0.0,90.0,14.0,104.0,2.0,-0.8660254037844385,-0.5000000000000004,5,0
2012-09-01 17:00:00,0.0,0.0,30.0,338.0,162.0,18.0,548.0,4.0,-0.9659258262890683,-0.25881904510252063,5,0
2012-09-01 18:00:00,0.0,0.0,0.0,0.0,44.0,0.0,44.0,1.0,-1.0,-1.8369701987210297e-16,5,0
2012-09-01 19:00:00,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,-0.9659258262890684,0.2588190451025203,5,0
2012-09-01 20:00:00,0.0,0.0,0.0,2.0,28.0,0.0,30.0,2.0,-0.8660254037844386,0.5000000000000001,5,0
2012-09-01 21:00:00,40.0,92.0,8.0,70.0,194.0,4.0,408.0,6.0,-0.7071067811865477,0.7071067811865474,5,0
2012-09-01 22:00:00,0.0,0.0,0.0,0.0,106.0,0.0,106.0,1.0,-0.5000000000000004,0.8660254037844384,5,0
2012-09-01 23:00:00,98.0,2.0,0.0,0.0,182.0,6.0,288.0,4.0,-0.25881904510252157,0.9659258262890681,5,0
2012-09-02 00:00:00,44.0,62.0,0.0,0.0,0.0,0.0,106.0,2.0,0.0,1.0,6,0
2012-09-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,6,1
2012-09-02 02:00:00,0.0,34.0,0.0,0.0,0.0,0.0,34.0,1.0,0.49999999999999994,0.8660254037844387,6,0
2012-09-02 03:00:00,0.0,22.0,0.0,0.0,0.0,0.0,22.0,1.0,0.7071067811865476,0.7071067811865476,6,0
2012-09-02 04:00:00,38.0,68.0,0.0,0.0,0.0,0.0,106.0,2.0,0.8660254037844386,0.5000000000000001,6,0
2012-09-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,6,1
2012-09-02 06:00:00,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.123233995736766e-17,6,0
2012-09-02 07:00:00,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1.0,0.9659258262890683,-0.25881904510252063,6,0
2012-09-02 08:00:00,64.0,30.0,2.0,64.0,62.0,14.0,236.0,6.0,0.8660254037844387,-0.4999999999999998,6,0
2012-09-02 09:00:00,36.0,2.0,4.0,30.0,100.0,2.0,174.0,6.0,0.7071067811865476,-0.7071067811865475,6,0
2012-09-02 10:00:00,54.0,4.0,8.0,170.0,112.0,0.0,348.0,5.0,0.49999999999999994,-0.8660254037844387,6,0
2012-09-02 11:00:00,44.0,108.0,10.0,24.0,200.0,6.0,392.0,6.0,0.258819045102521,-0.9659258262890682,6,0
2012-09-02 12:00:00,198.0,44.0,0.0,0.0,152.0,6.0,400.0,4.0,1.2246467991473532e-16,-1.0,6,0
2012-09-02 13:00:00,124.0,74.0,6.0,76.0,60.0,16.0,356.0,6.0,-0.2588190451025208,-0.9659258262890683,6,0
2012-09-02 14:00:00,70.0,2.0,36.0,0.0,98.0,16.0,222.0,5.0,-0.4999999999999997,-0.8660254037844388,6,0
2012-09-02 15:00:00,0.0,0.0,0.0,0.0,56.0,0.0,56.0,1.0,-0.7071067811865471,-0.7071067811865479,6,0
2012-09-02 16:00:00,0.0,16.0,0.0,0.0,34.0,26.0,76.0,3.0,-0.8660254037844385,-0.5000000000000004,6,0
2012-09-02 17:00:00,50.0,2.0,16.0,300.0,190.0,10.0,568.0,6.0,-0.9659258262890683,-0.25881904510252063,6,0
2012-09-02 18:00:00,0.0,2.0,0.0,0.0,128.0,0.0,130.0,2.0,-1.0,-1.8369701987210297e-16,6,0
2012-09-02 19:00:00,0.0,2.0,0.0,0.0,210.0,0.0,212.0,2.0,-0.9659258262890684,0.2588190451025203,6,0
2012-09-02 20:00:00,0.0,0.0,0.0,0.0,98.0,0.0,98.0,1.0,-0.8660254037844386,0.5000000000000001,6,0
2012-09-02 21:00:00,86.0,2.0,6.0,228.0,70.0,0.0,392.0,5.0,-0.7071067811865477,0.7071067811865474,6,0
2012-09-02 22:00:00,0.0,0.0,0.0,0.0,16.0,0.0,16.0,1.0,-0.5000000000000004,0.8660254037844384,6,0
2012-09-02 23:00:00,140.0,190.0,2.0,16.0,42.0,10.0,400.0,6.0,-0.25881904510252157,0.9659258262890681,6,0
2012-09-03 00:00:00,0.0,14.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0,0
2012-09-03 01:00:00,0.0,44.0,0.0,0.0,0.0,0.0,44.0,1.0,0.25881904510252074,0.9659258262890683,0,0
2012-09-03 02:00:00,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.49999999999999994,0.8660254037844387,0,0
2012-09-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0,1
2012-09-03 04:00:00,0.0,4.0,0.0,2.0,0.0,0.0,6.0,2.0,0.8660254037844386,0.5000000000000001,0,0
2012-09-03 05:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9659258262890683,0.25881904510252074,0,0
2012-09-03 06:00:00,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.123233995736766e-17,0,0
2012-09-03 07:00:00,50.0,36.0,4.0,42.0,32.0,14.0,178.0,6.0,0.9659258262890683,-0.25881904510252063,0,0
2012-09-03 08:00:00,0.0,0.0,6.0,148.0,82.0,0.0,236.0,3.0,0.8660254037844387,-0.4999999999999998,0,0
2012-09-03 09:00:00,0.0,0.0,2.0,64.0,122.0,0.0,188.0,3.0,0.7071067811865476,-0.7071067811865475,0,0
2012-09-03 10:00:00,42.0,170.0,0.0,0.0,172.0,2.0,386.0,4.0,0.49999999999999994,-0.8660254037844387,0,0
2012-09-03 11:00:00,8.0,36.0,0.0,0.0,232.0,2.0,278.0,4.0,0.258819045102521,-0.9659258262890682,0,0
2012-09-03 12:00:00,138.0,20.0,2.0,26.0,176.0,0.0,362.0,5.0,1.2246467991473532e-16,-1.0,0,0
2012-09-03 13:00:00,130.0,36.0,8.0,186.0,180.0,2.0,542.0,6.0,-0.2588190451025208,-0.9659258262890683,0,0
2012-09-03 14:00:00,10.0,0.0,0.0,0.0,212.0,2.0,224.0,3.0,-0.4999999999999997,-0.8660254037844388,0,0
2012-09-03 15:00:00,32.0,24.0,0.0,0.0,38.0,14.0,108.0,4.0,-0.7071067811865471,-0.7071067811865479,0,0
2012-09-03 16:00:00,64.0,0.0,4.0,48.0,85.0,16.0,217.0,5.0,-0.8660254037844385,-0.5000000000000004,0,0
2012-09-03 17:00:00,0.0,0.0,8.0,62.0,163.0,22.0,255.0,4.0,-0.9659258262890683,-0.25881904510252063,0,0
2012-09-03 18:00:00,0.0,0.0,8.0,68.0,52.0,0.0,128.0,3.0,-1.0,-1.8369701987210297e-16,0,0
2012-09-03 19:00:00,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.0,-0.9659258262890684,0.2588190451025203,0,0
2012-09-03 20:00:00,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,-0.8660254037844386,0.5000000000000001,0,0
2012-09-03 21:00:00,0.0,0.0,4.0,48.0,26.0,0.0,78.0,3.0,-0.7071067811865477,0.7071067811865474,0,0
2012-09-03 22:00:00,0.0,0.0,2.0,2.0,26.0,0.0,30.0,3.0,-0.5000000000000004,0.8660254037844384,0,0
2012-09-03 23:00:00,152.0,226.0,0.0,0.0,54.0,12.0,444.0,4.0,-0.25881904510252157,0.9659258262890681,0,0
2012-09-04 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0
2012-09-04 01:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25881904510252074,0.9659258262890683,1,0
2012-09-04 02:00:00,0.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,0.49999999999999994,0.8660254037844387,1,0
2012-09-04 03:00:00,0.0,18.0,0.0,2.0,0.0,0.0,20.0,2.0,0.7071067811865476,0.7071067811865476,1,0
2012-09-04 04:00:00,44.0,82.0,0.0,0.0,0.0,0.0,126.0,2.0,0.8660254037844386,0.5000000000000001,1,0
2012-09-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,1,1
2012-09-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,1,1
2012-09-04 07:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9659258262890683,-0.25881904510252063,1,0
2012-09-04 08:00:00,44.0,46.0,6.0,56.0,50.0,14.0,216.0,6.0,0.8660254037844387,-0.4999999999999998,1,0
2012-09-04 09:00:00,0.0,0.0,10.0,396.0,100.0,26.0,532.0,4.0,0.7071067811865476,-0.7071067811865475,1,0
2012-09-04 10:00:00,0.0,0.0,0.0,2.0,122.0,0.0,124.0,2.0,0.49999999999999994,-0.8660254037844387,1,0
2012-09-04 11:00:00,29.0,184.0,4.0,22.0,110.0,2.0,351.0,6.0,0.258819045102521,-0.9659258262890682,1,0
2012-09-04 12:00:00,227.0,22.0,6.0,68.0,162.0,20.0,505.0,6.0,1.2246467991473532e-16,-1.0,1,0
2012-09-04 13:00:00,0.0,0.0,8.0,710.0,124.0,12.0,854.0,4.0,-0.2588190451025208,-0.9659258262890683,1,0
2012-09-04 14:00:00,0.0,0.0,10.0,222.0,54.0,6.0,292.0,4.0,-0.4999999999999997,-0.8660254037844388,1,0
2012-09-04 15:00:00,18.0,2.0,24.0,120.0,146.0,28.0,338.0,6.0,-0.7071067811865471,-0.7071067811865479,1,0
2012-09-04 16:00:00,0.0,16.0,10.0,50.0,90.0,20.0,186.0,5.0,-0.8660254037844385,-0.5000000000000004,1,0
2012-09-04 17:00:00,70.0,28.0,0.0,0.0,32.0,16.0,146.0,4.0,-0.9659258262890683,-0.25881904510252063,1,0
2012-09-04 18:00:00,0.0,0.0,2.0,22.0,24.0,6.0,54.0,4.0,-1.0,-1.8369701987210297e-16,1,0
2012-09-04 19:00:00,0.0,0.0,0.0,0.0,54.0,0.0,54.0,1.0,-0.9659258262890684,0.2588190451025203,1,0
2012-09-04 20:00:00,0.0,0.0,0.0,0.0,36.0,0.0,36.0,1.0,-0.8660254037844386,0.5000000000000001,1,0
2012-09-04 21:00:00,0.0,0.0,0.0,0.0,50.0,0.0,50.0,1.0,-0.7071067811865477,0.7071067811865474,1,0
2012-09-04 22:00:00,0.0,0.0,0.0,0.0,104.0,0.0,104.0,1.0,-0.5000000000000004,0.8660254037844384,1,0
2012-09-04 23:00:00,36.0,2.0,2.0,94.0,112.0,4.0,250.0,6.0,-0.25881904510252157,0.9659258262890681,1,0
2012-09-05 00:00:00,132.0,190.0,8.0,92.0,30.0,0.0,452.0,5.0,0.0,1.0,2,0
2012-09-05 01:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25881904510252074,0.9659258262890683,2,0
2012-09-05 02:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.49999999999999994,0.8660254037844387,2,0
2012-09-05 03:00:00,0.0,20.0,0.0,0.0,0.0,0.0,20.0,1.0,0.7071067811865476,0.7071067811865476,2,0
2012-09-05 04:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8660254037844386,0.5000000000000001,2,0
2012-09-05 05:00:00,0.0,6.0,0.0,2.0,0.0,2.0,10.0,3.0,0.9659258262890683,0.25881904510252074,2,0
2012-09-05 06:00:00,30.0,28.0,0.0,30.0,58.0,12.0,158.0,5.0,1.0,6.123233995736766e-17,2,0
2012-09-05 07:00:00,0.0,0.0,4.0,244.0,82.0,0.0,330.0,3.0,0.9659258262890683,-0.25881904510252063,2,0
2012-09-05 08:00:00,0.0,34.0,2.0,80.0,98.0,0.0,214.0,4.0,0.8660254037844387,-0.4999999999999998,2,0
2012-09-05 09:00:00,310.0,176.0,4.0,30.0,58.0,4.0,582.0,6.0,0.7071067811865476,-0.7071067811865475,2,0
2012-09-05 10:00:00,26.0,6.0,24.0,100.0,290.0,8.0,454.0,6.0,0.49999999999999994,-0.8660254037844387,2,0
2012-09-05 11:00:00,172.0,28.0,2.0,4.0,122.0,4.0,332.0,6.0,0.258819045102521,-0.9659258262890682,2,0
2012-09-05 12:00:00,108.0,4.0,4.0,154.0,238.0,2.0,510.0,6.0,1.2246467991473532e-16,-1.0,2,0
2012-09-05 13:00:00,2.0,20.0,4.0,20.0,50.0,14.0,110.0,6.0,-0.2588190451025208,-0.9659258262890683,2,0
2012-09-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,2,1
2012-09-05 15:00:00,62.0,28.0,4.0,40.0,102.0,10.0,246.0,6.0,-0.7071067811865471,-0.7071067811865479,2,0
2012-09-05 16:00:00,0.0,0.0,2.0,36.0,40.0,0.0,78.0,3.0,-0.8660254037844385,-0.5000000000000004,2,0
2012-09-05 17:00:00,0.0,0.0,2.0,154.0,62.0,0.0,218.0,3.0,-0.9659258262890683,-0.25881904510252063,2,0
2012-09-05 18:00:00,0.0,0.0,2.0,58.0,126.0,0.0,186.0,3.0,-1.0,-1.8369701987210297e-16,2,0
2012-09-05 19:00:00,0.0,0.0,16.0,296.0,138.0,0.0,450.0,3.0,-0.9659258262890684,0.2588190451025203,2,0
2012-09-05 20:00:00,0.0,0.0,0.0,2.0,162.0,2.0,166.0,3.0,-0.8660254037844386,0.5000000000000001,2,0
2012-09-05 21:00:00,0.0,0.0,0.0,2.0,172.0,0.0,174.0,2.0,-0.7071067811865477,0.7071067811865474,2,0
2012-09-05 22:00:00,14.0,2.0,2.0,144.0,118.0,6.0,286.0,6.0,-0.5000000000000004,0.8660254037844384,2,0
2012-09-05 23:00:00,34.0,22.0,0.0,0.0,16.0,14.0,86.0,4.0,-0.25881904510252157,0.9659258262890681,2,0
2012-09-06 00:00:00,64.0,124.0,0.0,0.0,12.0,2.0,202.0,4.0,0.0,1.0,3,0
2012-09-06 01:00:00,0.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,0.25881904510252074,0.9659258262890683,3,0
2012-09-06 02:00:00,0.0,16.0,0.0,0.0,0.0,0.0,16.0,1.0,0.49999999999999994,0.8660254037844387,3,0
2012-09-06 03:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.7071067811865476,0.7071067811865476,3,0
2012-09-06 04:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8660254037844386,0.5000000000000001,3,0
2012-09-06 05:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9659258262890683,0.25881904510252074,3,0
2012-09-06 06:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,6.123233995736766e-17,3,0
2012-09-06 07:00:00,34.0,30.0,0.0,66.0,52.0,14.0,196.0,5.0,0.9659258262890683,-0.25881904510252063,3,0
