window_start,Bathroom,Bedroom,DiningRoom,Kitchen,LivingRoom,OutsideDoor,WorkArea,total_events,n_sensors_active,tod_sin,tod_cos,dow,is_inactive
2011-08-16 09:00:00,0.0,50.0,14.0,0.0,30.0,0.0,6.0,100.0,4.0,0.7071067811865476,-0.7071067811865475,1,0
2011-08-16 10:00:00,174.0,138.0,88.0,182.0,64.0,0.0,42.0,688.0,6.0,0.49999999999999994,-0.8660254037844387,1,0
2011-08-16 11:00:00,28.0,44.0,174.0,46.0,104.0,0.0,120.0,516.0,6.0,0.258819045102521,-0.9659258262890682,1,0
2011-08-16 12:00:00,70.0,127.0,8.0,0.0,58.0,0.0,36.0,299.0,5.0,1.2246467991473532e-16,-1.0,1,0
2011-08-16 13:00:00,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,1.0,-0.2588190451025208,-0.9659258262890683,1,0
2011-08-16 14:00:00,36.0,0.0,28.0,312.0,70.0,0.0,0.0,446.0,4.0,-0.4999999999999997,-0.8660254037844388,1,0
2011-08-16 15:00:00,0.0,0.0,26.0,72.0,64.0,0.0,0.0,162.0,3.0,-0.7071067811865471,-0.7071067811865479,1,0
2011-08-16 16:00:00,333.0,246.0,6.0,14.0,54.0,0.0,48.0,701.0,6.0,-0.8660254037844385,-0.5000000000000004,1,0
2011-08-16 17:00:00,73.0,78.0,22.0,120.0,144.0,10.0,36.0,483.0,7.0,-0.9659258262890683,-0.25881904510252063,1,0
2011-08-16 18:00:00,0.0,0.0,46.0,448.0,66.0,0.0,0.0,560.0,3.0,-1.0,-1.8369701987210297e-16,1,0
2011-08-16 19:00:00,0.0,0.0,68.0,84.0,28.0,0.0,0.0,180.0,3.0,-0.9659258262890684,0.2588190451025203,1,0
2011-08-16 20:00:00,23.0,254.0,56.0,138.0,122.0,2.0,86.0,681.0,7.0,-0.8660254037844386,0.5000000000000001,1,0
2011-08-16 21:00:00,479.0,68.0,12.0,18.0,52.0,0.0,34.0,663.0,6.0,-0.7071067811865477,0.7071067811865474,1,0
2011-08-16 22:00:00,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,-0.5000000000000004,0.8660254037844384,1,0
2011-08-16 23:00:00,30.0,42.0,0.0,0.0,0.0,0.0,2.0,74.0,3.0,-0.25881904510252157,0.9659258262890681,1,0
2011-08-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
2011-08-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,2,1
2011-08-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,2,1
2011-08-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,2,1
2011-08-17 04:00:00,20.0,60.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0.8660254037844386,0.5000000000000001,2,0
2011-08-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,2,1
2011-08-17 06:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.123233995736766e-17,2,0
2011-08-17 07:00:00,58.0,95.0,22.0,26.0,54.0,10.0,60.0,325.0,7.0,0.9659258262890683,-0.25881904510252063,2,0
2011-08-17 08:00:00,0.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,0.8660254037844387,-0.4999999999999998,2,0
2011-08-17 09:00:00,288.0,264.0,4.0,0.0,10.0,0.0,12.0,578.0,5.0,0.7071067811865476,-0.7071067811865475,2,0
2011-08-17 10:00:00,7.0,6.0,70.0,322.0,34.0,0.0,30.0,469.0,6.0,0.49999999999999994,-0.8660254037844387,2,0
2011-08-17 11:00:00,183.0,180.0,16.0,10.0,106.0,16.0,52.0,563.0,7.0,0.258819045102521,-0.9659258262890682,2,0
2011-08-17 12:00:00,0.0,0.0,0.0,0.0,78.0,4.0,0.0,82.0,2.0,1.2246467991473532e-16,-1.0,2,0
2011-08-17 13:00:00,40.0,48.0,18.0,0.0,84.0,20.0,64.0,274.0,6.0,-0.2588190451025208,-0.9659258262890683,2,0
2011-08-17 14:00:00,4.0,60.0,100.0,216.0,144.0,6.0,38.0,568.0,7.0,-0.4999999999999997,-0.8660254037844388,2,0
2011-08-17 15:00:00,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,1.0,-0.7071067811865471,-0.7071067811865479,2,0
2011-08-17 16:00:00,174.0,26.0,4.0,32.0,78.0,2.0,14.0,330.0,7.0,-0.8660254037844385,-0.5000000000000004,2,0
2011-08-17 17:00:00,18.0,74.0,34.0,414.0,158.0,18.0,78.0,794.0,7.0,-0.9659258262890683,-0.25881904510252063,2,0
2011-08-17 18:00:00,0.0,0.0,78.0,240.0,48.0,0.0,0.0,366.0,3.0,-1.0,-1.8369701987210297e-16,2,0
2011-08-17 19:00:00,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1.0,-0.9659258262890684,0.2588190451025203,2,0
2011-08-17 20:00:00,140.0,244.0,18.0,192.0,72.0,4.0,136.0,806.0,7.0,-0.8660254037844386,0.5000000000000001,2,0
2011-08-17 21:00:00,310.0,52.0,0.0,0.0,0.0,0.0,6.0,368.0,3.0,-0.7071067811865477,0.7071067811865474,2,0
2011-08-17 22:00:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.5000000000000004,0.8660254037844384,2,0
2011-08-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,2,1
2011-08-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1
2011-08-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,3,1
2011-08-18 02:00:00,22.0,60.0,0.0,0.0,0.0,0.0,4.0,86.0,3.0,0.49999999999999994,0.8660254037844387,3,0
2011-08-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,3,1
2011-08-18 04:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.8660254037844386,0.5000000000000001,3,0
2011-08-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,3,1
2011-08-18 06:00:00,34.0,88.0,0.0,0.0,28.0,22.0,12.0,184.0,5.0,1.0,6.123233995736766e-17,3,0
2011-08-18 07:00:00,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.9659258262890683,-0.25881904510252063,3,0
2011-08-18 08:00:00,301.0,242.0,32.0,154.0,40.0,0.0,36.0,805.0,6.0,0.8660254037844387,-0.4999999999999998,3,0
2011-08-18 09:00:00,163.0,54.0,18.0,0.0,66.0,6.0,20.0,327.0,6.0,0.7071067811865476,-0.7071067811865475,3,0
2011-08-18 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,3,1
2011-08-18 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,3,1
2011-08-18 12:00:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.2246467991473532e-16,-1.0,3,0
2011-08-18 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,3,1
2011-08-18 14:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.4999999999999997,-0.8660254037844388,3,0
2011-08-18 15:00:00,28.0,88.0,93.0,210.0,147.0,10.0,42.0,618.0,7.0,-0.7071067811865471,-0.7071067811865479,3,0
2011-08-18 16:00:00,62.0,14.0,31.0,106.0,87.0,0.0,64.0,364.0,6.0,-0.8660254037844385,-0.5000000000000004,3,0
2011-08-18 17:00:00,0.0,0.0,66.0,488.0,144.0,12.0,0.0,710.0,4.0,-0.9659258262890683,-0.25881904510252063,3,0
2011-08-18 18:00:00,0.0,0.0,92.0,216.0,50.0,0.0,0.0,358.0,3.0,-1.0,-1.8369701987210297e-16,3,0
2011-08-18 19:00:00,44.0,60.0,8.0,0.0,136.0,0.0,30.0,278.0,5.0,-0.9659258262890684,0.2588190451025203,3,0
2011-08-18 20:00:00,78.0,66.0,26.0,58.0,264.0,38.0,77.0,607.0,7.0,-0.8660254037844386,0.5000000000000001,3,0
2011-08-18 21:00:00,141.0,204.0,2.0,0.0,36.0,0.0,13.0,396.0,5.0,-0.7071067811865477,0.7071067811865474,3,0
2011-08-18 22:00:00,223.0,102.0,4.0,8.0,48.0,10.0,14.0,409.0,7.0,-0.5000000000000004,0.8660254037844384,3,0
2011-08-18 23:00:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.25881904510252157,0.9659258262890681,3,0
2011-08-19 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4,0
2011-08-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,4,1
2011-08-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,4,1
2011-08-19 03:00:00,22.0,64.0,0.0,0.0,0.0,0.0,2.0,88.0,3.0,0.7071067811865476,0.7071067811865476,4,0
2011-08-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,4,1
2011-08-19 05:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9659258262890683,0.25881904510252074,4,0
2011-08-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,4,1
2011-08-19 07:00:00,30.0,108.0,0.0,0.0,38.0,16.0,18.0,210.0,5.0,0.9659258262890683,-0.25881904510252063,4,0
2011-08-19 08:00:00,2.0,152.0,52.0,126.0,94.0,0.0,38.0,464.0,6.0,0.8660254037844387,-0.4999999999999998,4,0
2011-08-19 09:00:00,476.0,278.0,6.0,0.0,38.0,4.0,46.0,848.0,6.0,0.7071067811865476,-0.7071067811865475,4,0
2011-08-19 10:00:00,136.0,94.0,10.0,18.0,224.0,28.0,50.0,560.0,7.0,0.49999999999999994,-0.8660254037844387,4,0
2011-08-19 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,4,1
2011-08-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,4,1
2011-08-19 13:00:00,52.0,50.0,20.0,46.0,100.0,14.0,16.0,298.0,7.0,-0.2588190451025208,-0.9659258262890683,4,0
2011-08-19 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,4,1
2011-08-19 15:00:00,26.0,120.0,14.0,94.0,72.0,4.0,42.0,372.0,7.0,-0.7071067811865471,-0.7071067811865479,4,0
2011-08-19 16:00:00,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,-0.8660254037844385,-0.5000000000000004,4,0
2011-08-19 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,4,1
2011-08-19 18:00:00,25.0,0.0,90.0,226.0,54.0,0.0,0.0,395.0,4.0,-1.0,-1.8369701987210297e-16,4,0
2011-08-19 19:00:00,13.0,0.0,24.0,136.0,54.0,0.0,0.0,227.0,4.0,-0.9659258262890684,0.2588190451025203,4,0
2011-08-19 20:00:00,0.0,0.0,32.0,116.0,40.0,0.0,0.0,188.0,3.0,-0.8660254037844386,0.5000000000000001,4,0
2011-08-19 21:00:00,145.0,138.0,0.0,0.0,160.0,4.0,46.0,493.0,5.0,-0.7071067811865477,0.7071067811865474,4,0
2011-08-19 22:00:00,231.0,60.0,4.0,10.0,24.0,0.0,14.0,343.0,6.0,-0.5000000000000004,0.8660254037844384,4,0
2011-08-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,4,1
2011-08-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
2011-08-20 01:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25881904510252074,0.9659258262890683,5,0
2011-08-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,5,1
2011-08-20 03:00:00,22.0,52.0,0.0,0.0,2.0,0.0,0.0,76.0,3.0,0.7071067811865476,0.7071067811865476,5,0
2011-08-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,5,1
2011-08-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,5,1
2011-08-20 06:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,6.123233995736766e-17,5,0
2011-08-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,5,1
2011-08-20 08:00:00,52.0,68.0,0.0,0.0,38.0,24.0,14.0,196.0,5.0,0.8660254037844387,-0.4999999999999998,5,0
2011-08-20 09:00:00,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.7071067811865476,-0.7071067811865475,5,0
2011-08-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,5,1
2011-08-20 11:00:00,66.0,67.0,0.0,0.0,0.0,0.0,4.0,137.0,3.0,0.258819045102521,-0.9659258262890682,5,0
2011-08-20 12:00:00,8.0,51.0,34.0,279.0,18.0,0.0,8.0,398.0,6.0,1.2246467991473532e-16,-1.0,5,0
2011-08-20 13:00:00,14.0,0.0,68.0,107.0,62.0,2.0,0.0,253.0,5.0,-0.2588190451025208,-0.9659258262890683,5,0
2011-08-20 14:00:00,30.0,0.0,0.0,0.0,36.0,2.0,0.0,68.0,3.0,-0.4999999999999997,-0.8660254037844388,5,0
2011-08-20 15:00:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,-0.7071067811865471,-0.7071067811865479,5,0
2011-08-20 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,5,1
2011-08-20 17:00:00,96.0,0.0,18.0,298.0,100.0,2.0,0.0,514.0,5.0,-0.9659258262890683,-0.25881904510252063,5,0
2011-08-20 18:00:00,0.0,0.0,44.0,178.0,40.0,0.0,0.0,262.0,3.0,-1.0,-1.8369701987210297e-16,5,0
2011-08-20 19:00:00,0.0,0.0,4.0,2.0,22.0,0.0,0.0,28.0,3.0,-0.9659258262890684,0.2588190451025203,5,0
2011-08-20 20:00:00,171.0,122.0,36.0,566.0,146.0,19.0,60.0,1120.0,7.0,-0.8660254037844386,0.5000000000000001,5,0
2011-08-20 21:00:00,125.0,46.0,12.0,80.0,106.0,10.0,52.0,431.0,7.0,-0.7071067811865477,0.7071067811865474,5,0
2011-08-20 22:00:00,220.0,92.0,6.0,10.0,48.0,0.0,54.0,430.0,6.0,-0.5000000000000004,0.8660254037844384,5,0
2011-08-20 23:00:00,8.0,34.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,-0.25881904510252157,0.9659258262890681,5,0
2011-08-21 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6,0
2011-08-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,6,1
2011-08-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,6,1
2011-08-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,6,1
2011-08-21 04:00:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.8660254037844386,0.5000000000000001,6,0
2011-08-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,6,1
2011-08-21 06:00:00,18.0,78.0,0.0,0.0,0.0,0.0,2.0,98.0,3.0,1.0,6.123233995736766e-17,6,0
2011-08-21 07:00:00,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.9659258262890683,-0.25881904510252063,6,0
2011-08-21 08:00:00,32.0,98.0,2.0,88.0,36.0,18.0,34.0,308.0,7.0,0.8660254037844387,-0.4999999999999998,6,0
2011-08-21 09:00:00,396.0,156.0,20.0,64.0,68.0,0.0,60.0,764.0,6.0,0.7071067811865476,-0.7071067811865475,6,0
2011-08-21 10:00:00,58.0,72.0,20.0,2.0,120.0,6.0,8.0,286.0,7.0,0.49999999999999994,-0.8660254037844387,6,0
2011-08-21 11:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.258819045102521,-0.9659258262890682,6,0
2011-08-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,6,1
2011-08-21 13:00:00,0.0,0.0,0.0,0.0,28.0,4.0,0.0,32.0,2.0,-0.2588190451025208,-0.9659258262890683,6,0
2011-08-21 14:00:00,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,1.0,-0.4999999999999997,-0.8660254037844388,6,0
2011-08-21 15:00:00,0.0,2.0,0.0,0.0,32.0,0.0,0.0,34.0,2.0,-0.7071067811865471,-0.7071067811865479,6,0
2011-08-21 16:00:00,58.0,244.0,14.0,28.0,128.0,0.0,64.0,536.0,6.0,-0.8660254037844385,-0.5000000000000004,6,0
2011-08-21 17:00:00,8.0,22.0,8.0,124.0,84.0,0.0,8.0,254.0,6.0,-0.9659258262890683,-0.25881904510252063,6,0
2011-08-21 18:00:00,0.0,0.0,18.0,284.0,86.0,0.0,0.0,388.0,3.0,-1.0,-1.8369701987210297e-16,6,0
2011-08-21 19:00:00,104.0,100.0,70.0,34.0,46.0,0.0,30.0,384.0,6.0,-0.9659258262890684,0.2588190451025203,6,0
2011-08-21 20:00:00,30.0,8.0,0.0,0.0,104.0,0.0,10.0,152.0,4.0,-0.8660254037844386,0.5000000000000001,6,0
2011-08-21 21:00:00,278.0,150.0,4.0,2.0,82.0,2.0,40.0,558.0,7.0,-0.7071067811865477,0.7071067811865474,6,0
2011-08-21 22:00:00,2.0,56.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,-0.5000000000000004,0.8660254037844384,6,0
2011-08-21 23:00:00,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.25881904510252157,0.9659258262890681,6,0
2011-08-22 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0
2011-08-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.25881904510252074,0.9659258262890683,0,0
2011-08-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0,1
2011-08-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0,1
2011-08-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0,1
2011-08-22 05:00:00,18.0,62.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0.9659258262890683,0.25881904510252074,0,0
2011-08-22 06:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.123233995736766e-17,0,0
2011-08-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.9659258262890683,-0.25881904510252063,0,0
2011-08-22 08:00:00,78.0,94.0,0.0,0.0,30.0,14.0,20.0,236.0,5.0,0.8660254037844387,-0.4999999999999998,0,0
2011-08-22 09:00:00,0.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.7071067811865476,-0.7071067811865475,0,0
2011-08-22 10:00:00,36.0,138.0,54.0,168.0,56.0,0.0,44.0,496.0,6.0,0.49999999999999994,-0.8660254037844387,0,0
2011-08-22 11:00:00,187.0,100.0,26.0,40.0,70.0,0.0,24.0,447.0,6.0,0.258819045102521,-0.9659258262890682,0,0
2011-08-22 12:00:00,368.0,146.0,4.0,0.0,100.0,24.0,74.0,716.0,6.0,1.2246467991473532e-16,-1.0,0,0
2011-08-22 13:00:00,63.0,62.0,42.0,202.0,252.0,41.0,42.0,704.0,7.0,-0.2588190451025208,-0.9659258262890683,0,0
2011-08-22 14:00:00,300.0,260.0,36.0,38.0,403.0,32.0,230.0,1299.0,7.0,-0.4999999999999997,-0.8660254037844388,0,0
2011-08-22 15:00:00,0.0,0.0,12.0,6.0,61.0,21.0,0.0,100.0,4.0,-0.7071067811865471,-0.7071067811865479,0,0
2011-08-22 16:00:00,66.0,24.0,8.0,64.0,50.0,4.0,14.0,230.0,7.0,-0.8660254037844385,-0.5000000000000004,0,0
2011-08-22 17:00:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,-0.9659258262890683,-0.25881904510252063,0,0
2011-08-22 18:00:00,0.0,38.0,44.0,228.0,40.0,0.0,20.0,370.0,5.0,-1.0,-1.8369701987210297e-16,0,0
2011-08-22 19:00:00,0.0,0.0,8.0,94.0,44.0,0.0,0.0,146.0,3.0,-0.9659258262890684,0.2588190451025203,0,0
2011-08-22 20:00:00,58.0,84.0,14.0,112.0,72.0,13.0,32.0,385.0,7.0,-0.8660254037844386,0.5000000000000001,0,0
2011-08-22 21:00:00,397.0,114.0,18.0,88.0,70.0,0.0,90.0,777.0,6.0,-0.7071067811865477,0.7071067811865474,0,0
2011-08-22 22:00:00,15.0,22.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,-0.5000000000000004,0.8660254037844384,0,0
2011-08-22 23:00:00,16.0,48.0,0.0,0.0,0.0,0.0,2.0,66.0,3.0,-0.25881904510252157,0.9659258262890681,0,0
2011-08-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
2011-08-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,1,1
2011-08-23 02:00:00,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.49999999999999994,0.8660254037844387,1,0
2011-08-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,1,1
2011-08-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,1,1
2011-08-23 05:00:00,20.0,62.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,0.9659258262890683,0.25881904510252074,1,0
2011-08-23 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,1,1
2011-08-23 07:00:00,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.9659258262890683,-0.25881904510252063,1,0
2011-08-23 08:00:00,34.0,52.0,0.0,0.0,36.0,22.0,18.0,162.0,5.0,0.8660254037844387,-0.4999999999999998,1,0
2011-08-23 09:00:00,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.7071067811865476,-0.7071067811865475,1,0
2011-08-23 10:00:00,28.0,64.0,0.0,0.0,0.0,0.0,4.0,96.0,3.0,0.49999999999999994,-0.8660254037844387,1,0
2011-08-23 11:00:00,0.0,6.0,52.0,154.0,34.0,0.0,6.0,252.0,5.0,0.258819045102521,-0.9659258262890682,1,0
2011-08-23 12:00:00,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,1.0,1.2246467991473532e-16,-1.0,1,0
2011-08-23 13:00:00,75.0,6.0,0.0,26.0,64.0,0.0,42.0,213.0,5.0,-0.2588190451025208,-0.9659258262890683,1,0
2011-08-23 14:00:00,350.0,166.0,0.0,0.0,0.0,0.0,14.0,530.0,3.0,-0.4999999999999997,-0.8660254037844388,1,0
2011-08-23 15:00:00,75.0,58.0,0.0,0.0,76.0,8.0,32.0,249.0,5.0,-0.7071067811865471,-0.7071067811865479,1,0
2011-08-23 16:00:00,0.0,0.0,0.0,0.0,16.0,2.0,0.0,18.0,2.0,-0.8660254037844385,-0.5000000000000004,1,0
2011-08-23 17:00:00,4.0,58.0,0.0,349.0,84.0,0.0,94.0,589.0,5.0,-0.9659258262890683,-0.25881904510252063,1,0
2011-08-23 18:00:00,12.0,0.0,0.0,171.0,38.0,0.0,0.0,221.0,3.0,-1.0,-1.8369701987210297e-16,1,0
2011-08-23 19:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.9659258262890684,0.2588190451025203,1,0
2011-08-23 20:00:00,0.0,74.0,0.0,0.0,22.0,0.0,48.0,144.0,3.0,-0.8660254037844386,0.5000000000000001,1,0
2011-08-23 21:00:00,69.0,104.0,0.0,76.0,88.0,2.0,84.0,423.0,6.0,-0.7071067811865477,0.7071067811865474,1,0
2011-08-23 22:00:00,261.0,18.0,0.0,0.0,0.0,0.0,0.0,279.0,2.0,-0.5000000000000004,0.8660254037844384,1,0
2011-08-23 23:00:00,0.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,-0.25881904510252157,0.9659258262890681,1,0
2011-08-24 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2,0
2011-08-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,2,1
2011-08-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,2,1
2011-08-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,2,1
2011-08-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,2,1
2011-08-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,2,1
2011-08-24 06:00:00,0.0,34.0,0.0,0.0,4.0,0.0,0.0,38.0,2.0,1.0,6.123233995736766e-17,2,0
2011-08-24 07:00:00,26.0,62.0,0.0,12.0,34.0,2.0,14.0,150.0,6.0,0.9659258262890683,-0.25881904510252063,2,0
2011-08-24 08:00:00,20.0,86.0,0.0,107.0,126.0,10.0,46.0,395.0,6.0,0.8660254037844387,-0.4999999999999998,2,0
2011-08-24 09:00:00,0.0,8.0,0.0,61.0,0.0,0.0,2.0,71.0,3.0,0.7071067811865476,-0.7071067811865475,2,0
2011-08-24 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,2,1
2011-08-24 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,2,1
