window_start,Bathroom,Bedroom,DiningRoom,Kitchen,LivingRoom,OutsideDoor,total_events,n_sensors_active,tod_sin,tod_cos,dow,is_inactive,cluster,is_anomaly,anomaly_score,has_significant_deviation
2012-10-01 23:00:00,44.0,16.0,8.0,122.0,100.0,8.0,298.0,6.0,-0.25881904510252157,0.9659258262890681,0,0,1,False,0.08437138722247572,False
2012-10-02 00:00:00,96.0,174.0,0.0,0.0,10.0,0.0,280.0,3.0,0.0,1.0,1,0,3,False,0.09344268594908478,False
2012-10-02 01:00:00,0.0,50.0,0.0,0.0,0.0,0.0,50.0,1.0,0.25881904510252074,0.9659258262890683,1,0,3,False,0.17671868970528326,False
2012-10-02 02:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.49999999999999994,0.8660254037844387,1,0,3,False,0.20187005139965447,False
2012-10-02 03:00:00,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.7071067811865476,0.7071067811865476,1,0,3,False,0.2033752661371821,False
2012-10-02 04:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.8660254037844386,0.5000000000000001,1,0,3,False,0.208487427782641,False
2012-10-02 05:00:00,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1.0,0.9659258262890683,0.25881904510252074,1,0,3,False,0.19062655537661866,False
2012-10-02 06:00:00,28.0,84.0,2.0,34.0,12.0,20.0,180.0,6.0,1.0,6.123233995736766e-17,1,0,1,False,0.10486747329624069,False
2012-10-02 07:00:00,0.0,0.0,0.0,14.0,58.0,0.0,72.0,2.0,0.9659258262890683,-0.25881904510252063,1,0,3,False,0.1548485106316868,False
2012-10-02 08:00:00,0.0,0.0,2.0,272.0,78.0,0.0,352.0,3.0,0.8660254037844387,-0.4999999999999998,1,0,5,False,0.08631321060228869,False
2012-10-02 09:00:00,32.0,88.0,0.0,30.0,106.0,0.0,256.0,4.0,0.7071067811865476,-0.7071067811865475,1,0,1,False,0.132013574699467,False
2012-10-02 10:00:00,280.0,106.0,0.0,0.0,62.0,2.0,450.0,4.0,0.49999999999999994,-0.8660254037844387,1,0,2,False,0.05394120105023792,False
2012-10-02 11:00:00,0.0,0.0,0.0,0.0,8.0,0.0,8.0,1.0,0.258819045102521,-0.9659258262890682,1,0,3,False,0.1781281371399353,False
2012-10-02 12:00:00,60.0,66.0,0.0,0.0,52.0,16.0,194.0,4.0,1.2246467991473532e-16,-1.0,1,0,1,False,0.14187287749873123,False
2012-10-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,1,1,4,False,0.10603463344747943,False
2012-10-02 14:00:00,0.0,0.0,0.0,22.0,36.0,6.0,64.0,3.0,-0.4999999999999997,-0.8660254037844388,1,0,0,False,0.1598080427842175,False
2012-10-02 15:00:00,0.0,0.0,4.0,78.0,84.0,8.0,174.0,4.0,-0.7071067811865471,-0.7071067811865479,1,0,1,False,0.161957311101452,False
2012-10-02 16:00:00,0.0,0.0,2.0,52.0,72.0,6.0,132.0,4.0,-0.8660254037844385,-0.5000000000000004,1,0,0,False,0.15128494860998137,False
2012-10-02 17:00:00,0.0,0.0,0.0,0.0,56.0,6.0,62.0,2.0,-0.9659258262890683,-0.25881904510252063,1,0,0,False,0.1792841052101774,False
2012-10-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,1,1,4,False,0.10773627869530572,False
2012-10-02 19:00:00,32.0,2.0,0.0,0.0,86.0,14.0,134.0,4.0,-0.9659258262890684,0.2588190451025203,1,0,0,False,0.15133223258402706,False
2012-10-02 20:00:00,0.0,0.0,30.0,108.0,206.0,0.0,344.0,3.0,-0.8660254037844386,0.5000000000000001,1,0,5,False,0.02199239512520834,False
2012-10-02 21:00:00,0.0,0.0,0.0,2.0,160.0,0.0,162.0,2.0,-0.7071067811865477,0.7071067811865474,1,0,0,False,0.13790375129236931,False
2012-10-02 22:00:00,0.0,0.0,0.0,0.0,74.0,0.0,74.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,False,0.16867446335534736,False
2012-10-02 23:00:00,114.0,192.0,6.0,48.0,74.0,12.0,446.0,6.0,-0.25881904510252157,0.9659258262890681,1,0,1,False,0.07046083364133748,False
2012-10-03 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2,0,3,False,0.19468172953793011,False
2012-10-03 01:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.25881904510252074,0.9659258262890683,2,0,3,False,0.20619614637902783,False
2012-10-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,2,1,4,False,0.13079118697937925,False
2012-10-03 03:00:00,26.0,50.0,0.0,0.0,0.0,0.0,76.0,2.0,0.7071067811865476,0.7071067811865476,2,0,3,False,0.16633546993108456,False
2012-10-03 04:00:00,24.0,46.0,0.0,0.0,0.0,0.0,70.0,2.0,0.8660254037844386,0.5000000000000001,2,0,3,False,0.1704479876894292,False
2012-10-03 05:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9659258262890683,0.25881904510252074,2,0,3,False,0.20483857258285837,False
2012-10-03 06:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.123233995736766e-17,2,0,3,False,0.1941049597859033,False
2012-10-03 07:00:00,0.0,26.0,0.0,0.0,0.0,0.0,26.0,1.0,0.9659258262890683,-0.25881904510252063,2,0,3,False,0.18690454755442326,False
2012-10-03 08:00:00,40.0,26.0,4.0,44.0,104.0,18.0,236.0,6.0,0.8660254037844387,-0.4999999999999998,2,0,1,False,0.14652772954611115,False
2012-10-03 09:00:00,0.0,0.0,4.0,204.0,86.0,0.0,294.0,3.0,0.7071067811865476,-0.7071067811865475,2,0,5,False,0.10548079880691485,False
2012-10-03 10:00:00,0.0,0.0,0.0,0.0,64.0,0.0,64.0,1.0,0.49999999999999994,-0.8660254037844387,2,0,3,False,0.17890112324679736,False
2012-10-03 11:00:00,332.0,102.0,6.0,78.0,90.0,12.0,620.0,6.0,0.258819045102521,-0.9659258262890682,2,0,2,False,0.030105913561039865,False
2012-10-03 12:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.2246467991473532e-16,-1.0,2,0,0,False,0.15969232190248533,False
2012-10-03 13:00:00,0.0,2.0,8.0,140.0,128.0,8.0,286.0,5.0,-0.2588190451025208,-0.9659258262890683,2,0,5,False,0.09433148566215477,False
2012-10-03 14:00:00,0.0,0.0,0.0,0.0,76.0,16.0,92.0,2.0,-0.4999999999999997,-0.8660254037844388,2,0,0,False,0.1676421267420925,False
2012-10-03 15:00:00,0.0,0.0,4.0,122.0,84.0,0.0,210.0,3.0,-0.7071067811865471,-0.7071067811865479,2,0,0,False,0.13751567127738418,False
2012-10-03 16:00:00,0.0,0.0,0.0,0.0,236.0,0.0,236.0,1.0,-0.8660254037844385,-0.5000000000000004,2,0,0,False,0.11206010788801618,False
2012-10-03 17:00:00,0.0,0.0,0.0,0.0,206.0,0.0,206.0,1.0,-0.9659258262890683,-0.25881904510252063,2,0,0,False,0.1320021172901652,False
2012-10-03 18:00:00,46.0,4.0,0.0,0.0,156.0,2.0,208.0,4.0,-1.0,-1.8369701987210297e-16,2,0,0,False,0.1364321240707086,False
2012-10-03 19:00:00,0.0,0.0,10.0,172.0,240.0,0.0,422.0,3.0,-0.9659258262890684,0.2588190451025203,2,0,5,False,0.028859214027535218,False
2012-10-03 20:00:00,0.0,12.0,30.0,318.0,236.0,16.0,612.0,5.0,-0.8660254037844386,0.5000000000000001,2,0,5,True,-0.03958582680792999,False
2012-10-03 21:00:00,46.0,80.0,0.0,0.0,268.0,4.0,398.0,4.0,-0.7071067811865477,0.7071067811865474,2,0,1,False,0.07792752093878652,True
2012-10-03 22:00:00,46.0,16.0,0.0,0.0,210.0,2.0,274.0,4.0,-0.5000000000000004,0.8660254037844384,2,0,1,False,0.10934902701445365,False
2012-10-03 23:00:00,94.0,76.0,0.0,0.0,138.0,4.0,312.0,4.0,-0.25881904510252157,0.9659258262890681,2,0,1,False,0.10168936405104323,False
2012-10-04 00:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3,0,3,False,0.1960916837112998,False
2012-10-04 01:00:00,0.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,0.25881904510252074,0.9659258262890683,3,0,3,False,0.19313606175949644,False
2012-10-04 02:00:00,0.0,10.0,0.0,0.0,0.0,0.0,10.0,1.0,0.49999999999999994,0.8660254037844387,3,0,3,False,0.1965953094599635,False
2012-10-04 03:00:00,64.0,94.0,0.0,0.0,0.0,0.0,158.0,2.0,0.7071067811865476,0.7071067811865476,3,0,3,False,0.12711625625064338,False
2012-10-04 04:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.8660254037844386,0.5000000000000001,3,0,3,False,0.21159218490534093,False
2012-10-04 05:00:00,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.9659258262890683,0.25881904510252074,3,0,3,False,0.20608270850082455,False
2012-10-04 06:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.123233995736766e-17,3,0,3,False,0.198373184584219,False
2012-10-04 07:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9659258262890683,-0.25881904510252063,3,0,3,False,0.20593142223707817,False
2012-10-04 08:00:00,46.0,38.0,4.0,38.0,94.0,8.0,228.0,6.0,0.8660254037844387,-0.4999999999999998,3,0,1,False,0.15388069481103245,False
2012-10-04 09:00:00,0.0,0.0,6.0,220.0,92.0,0.0,318.0,3.0,0.7071067811865476,-0.7071067811865475,3,0,5,False,0.10643973583157995,False
2012-10-04 10:00:00,27.0,0.0,6.0,76.0,160.0,0.0,269.0,4.0,0.49999999999999994,-0.8660254037844387,3,0,1,False,0.13172845485253576,False
2012-10-04 11:00:00,7.0,2.0,110.0,20.0,700.0,6.0,845.0,6.0,0.258819045102521,-0.9659258262890682,3,0,5,True,-0.03150517149141785,True
2012-10-04 12:00:00,0.0,0.0,4.0,2.0,454.0,0.0,460.0,3.0,1.2246467991473532e-16,-1.0,3,0,1,False,0.07402718192339808,False
2012-10-04 13:00:00,28.0,280.0,108.0,4.0,304.0,20.0,744.0,6.0,-0.2588190451025208,-0.9659258262890683,3,0,5,True,-0.06695091962832611,True
2012-10-04 14:00:00,40.0,6.0,14.0,114.0,120.0,6.0,300.0,6.0,-0.4999999999999997,-0.8660254037844388,3,0,1,False,0.10846492774764899,False
2012-10-04 15:00:00,265.0,74.0,4.0,60.0,60.0,2.0,465.0,6.0,-0.7071067811865471,-0.7071067811865479,3,0,2,False,0.054957838176952434,False
2012-10-04 16:00:00,33.0,120.0,16.0,34.0,232.0,26.0,461.0,6.0,-0.8660254037844385,-0.5000000000000004,3,0,1,False,0.048425816634457663,False
2012-10-04 17:00:00,54.0,46.0,30.0,76.0,214.0,34.0,454.0,6.0,-0.9659258262890683,-0.25881904510252063,3,0,1,False,0.020642680430645988,False
2012-10-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,3,1,4,False,0.11830718352008945,False
2012-10-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,3,1,4,False,0.11050537524483706,False
2012-10-04 20:00:00,32.0,140.0,4.0,20.0,279.0,16.0,491.0,6.0,-0.8660254037844386,0.5000000000000001,3,0,1,False,0.04996303588802298,True
2012-10-04 21:00:00,0.0,0.0,0.0,2.0,179.0,0.0,181.0,2.0,-0.7071067811865477,0.7071067811865474,3,0,0,False,0.13843936754629654,False
2012-10-04 22:00:00,0.0,0.0,6.0,144.0,102.0,0.0,252.0,3.0,-0.5000000000000004,0.8660254037844384,3,0,0,False,0.10645645873623294,False
2012-10-04 23:00:00,82.0,72.0,4.0,12.0,112.0,12.0,294.0,6.0,-0.25881904510252157,0.9659258262890681,3,0,1,False,0.1083909017301668,False
2012-10-05 00:00:00,0.0,16.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,4,0,3,False,0.18343537171688468,False
2012-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,4,1,4,False,0.12836037960686325,False
2012-10-05 02:00:00,0.0,4.0,0.0,0.0,0.0,2.0,6.0,2.0,0.49999999999999994,0.8660254037844387,4,0,3,False,0.1777667692077416,False
2012-10-05 03:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7071067811865476,0.7071067811865476,4,0,3,False,0.20957932520932826,False
2012-10-05 04:00:00,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8660254037844386,0.5000000000000001,4,0,3,False,0.21056398317895042,False
2012-10-05 05:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9659258262890683,0.25881904510252074,4,0,3,False,0.20704898552715661,False
2012-10-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,4,1,4,False,0.11660196447377263,False
2012-10-05 07:00:00,28.0,32.0,4.0,48.0,126.0,18.0,256.0,6.0,0.9659258262890683,-0.25881904510252063,4,0,1,False,0.12737893055215826,False
2012-10-05 08:00:00,54.0,28.0,6.0,228.0,86.0,0.0,402.0,5.0,0.8660254037844387,-0.4999999999999998,4,0,5,False,0.08110946569324895,False
2012-10-05 09:00:00,24.0,28.0,4.0,30.0,56.0,0.0,142.0,5.0,0.7071067811865476,-0.7071067811865475,4,0,1,False,0.15831724143528886,False
2012-10-05 10:00:00,280.0,256.0,0.0,2.0,102.0,2.0,642.0,5.0,0.49999999999999994,-0.8660254037844387,4,0,2,False,0.03111870986975629,False
2012-10-05 11:00:00,0.0,0.0,0.0,0.0,142.0,0.0,142.0,1.0,0.258819045102521,-0.9659258262890682,4,0,0,False,0.15530720011226828,False
2012-10-05 12:00:00,0.0,28.0,0.0,0.0,70.0,14.0,112.0,3.0,1.2246467991473532e-16,-1.0,4,0,1,False,0.1743200888989942,False
2012-10-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,4,1,4,False,0.10963683324278017,False
2012-10-05 14:00:00,0.0,0.0,26.0,126.0,54.0,6.0,212.0,4.0,-0.4999999999999997,-0.8660254037844388,4,0,5,False,0.06978950129384309,False
2012-10-05 15:00:00,42.0,30.0,10.0,126.0,144.0,20.0,372.0,6.0,-0.7071067811865471,-0.7071067811865479,4,0,1,False,0.08759793251179204,False
2012-10-05 16:00:00,0.0,0.0,2.0,70.0,162.0,30.0,264.0,4.0,-0.8660254037844385,-0.5000000000000004,4,0,1,False,0.10404866062016704,False
2012-10-05 17:00:00,82.0,60.0,0.0,0.0,162.0,22.0,326.0,4.0,-0.9659258262890683,-0.25881904510252063,4,0,1,False,0.08526638829374378,False
2012-10-05 18:00:00,0.0,0.0,0.0,2.0,14.0,12.0,28.0,3.0,-1.0,-1.8369701987210297e-16,4,0,0,False,0.16419136451408584,False
2012-10-05 19:00:00,0.0,0.0,0.0,0.0,154.0,10.0,164.0,2.0,-0.9659258262890684,0.2588190451025203,4,0,0,False,0.14062502951249456,False
2012-10-05 20:00:00,0.0,0.0,0.0,0.0,22.0,0.0,22.0,1.0,-0.8660254037844386,0.5000000000000001,4,0,0,False,0.19842988083304064,False
2012-10-05 21:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,-0.7071067811865477,0.7071067811865474,4,0,0,False,0.16938219576308855,False
2012-10-05 22:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,-0.5000000000000004,0.8660254037844384,4,0,0,False,0.166168332940404,False
2012-10-05 23:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.25881904510252157,0.9659258262890681,4,0,3,False,0.1943807346377841,False
2012-10-06 00:00:00,30.0,214.0,0.0,2.0,38.0,6.0,290.0,5.0,0.0,1.0,5,0,1,False,0.1159492769049918,False
2012-10-06 01:00:00,4.0,138.0,4.0,46.0,32.0,10.0,234.0,6.0,0.25881904510252074,0.9659258262890683,5,0,1,False,0.11051342321191693,False
2012-10-06 02:00:00,0.0,32.0,0.0,0.0,0.0,0.0,32.0,1.0,0.49999999999999994,0.8660254037844387,5,0,3,False,0.1880624194032371,False
2012-10-06 03:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.7071067811865476,0.7071067811865476,5,0,3,False,0.2047687527902765,False
2012-10-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,5,1,4,False,0.113462647456754,False
2012-10-06 05:00:00,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.9659258262890683,0.25881904510252074,5,0,3,False,0.19839633862402428,False
2012-10-06 06:00:00,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,6.123233995736766e-17,5,0,3,False,0.18431285865765823,False
2012-10-06 07:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9659258262890683,-0.25881904510252063,5,0,3,False,0.19584197411254312,False
2012-10-06 08:00:00,40.0,38.0,4.0,32.0,80.0,14.0,208.0,6.0,0.8660254037844387,-0.4999999999999998,5,0,1,False,0.14912052484618293,False
2012-10-06 09:00:00,0.0,0.0,6.0,208.0,86.0,0.0,300.0,3.0,0.7071067811865476,-0.7071067811865475,5,0,5,False,0.10007414019360161,False
2012-10-06 10:00:00,0.0,0.0,0.0,0.0,30.0,0.0,30.0,1.0,0.49999999999999994,-0.8660254037844387,5,0,3,False,0.186391462943653,False
2012-10-06 11:00:00,304.0,270.0,4.0,22.0,108.0,0.0,708.0,5.0,0.258819045102521,-0.9659258262890682,5,0,2,False,0.028332609321454094,False
2012-10-06 12:00:00,34.0,158.0,8.0,50.0,196.0,26.0,472.0,6.0,1.2246467991473532e-16,-1.0,5,0,1,False,0.06424199894985272,False
2012-10-06 13:00:00,40.0,2.0,4.0,52.0,70.0,30.0,198.0,6.0,-0.2588190451025208,-0.9659258262890683,5,0,1,False,0.1117292821504613,False
2012-10-06 14:00:00,4.0,106.0,0.0,0.0,474.0,26.0,610.0,4.0,-0.4999999999999997,-0.8660254037844388,5,0,1,False,0.037242539815817266,True
2012-10-06 15:00:00,0.0,774.0,0.0,0.0,178.0,22.0,974.0,3.0,-0.7071067811865471,-0.7071067811865479,5,0,2,True,-0.004301239475854035,True
2012-10-06 16:00:00,0.0,46.0,0.0,0.0,96.0,26.0,168.0,3.0,-0.8660254037844385,-0.5000000000000004,5,0,1,False,0.13043495296058544,False
2012-10-06 17:00:00,0.0,202.0,4.0,0.0,484.0,14.0,704.0,4.0,-0.9659258262890683,-0.25881904510252063,5,0,1,False,0.04255304647383873,True
2012-10-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,5,1,4,False,0.10838169832188344,False
2012-10-06 19:00:00,34.0,18.0,0.0,0.0,36.0,32.0,120.0,4.0,-0.9659258262890684,0.2588190451025203,5,0,1,False,0.08740056790498951,False
2012-10-06 20:00:00,0.0,0.0,0.0,0.0,94.0,8.0,102.0,2.0,-0.8660254037844386,0.5000000000000001,5,0,0,False,0.16727104495482248,False
2012-10-06 21:00:00,0.0,0.0,12.0,182.0,170.0,0.0,364.0,3.0,-0.7071067811865477,0.7071067811865474,5,0,5,False,0.034359889356300966,False
2012-10-06 22:00:00,0.0,0.0,0.0,0.0,138.0,0.0,138.0,1.0,-0.5000000000000004,0.8660254037844384,5,0,0,False,0.1442473833878155,False
2012-10-06 23:00:00,144.0,318.0,4.0,130.0,68.0,12.0,676.0,6.0,-0.25881904510252157,0.9659258262890681,5,0,2,False,0.006947116246270757,False
2012-10-07 00:00:00,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,6,0,3,False,0.17804022962724392,False
2012-10-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,6,1,4,False,0.10280348810380546,False
2012-10-07 02:00:00,0.0,32.0,0.0,0.0,0.0,0.0,32.0,1.0,0.49999999999999994,0.8660254037844387,6,0,3,False,0.17273013168696028,False
2012-10-07 03:00:00,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.7071067811865476,0.7071067811865476,6,0,3,False,0.19037592777448326,False
2012-10-07 04:00:00,46.0,70.0,0.0,0.0,0.0,0.0,116.0,2.0,0.8660254037844386,0.5000000000000001,6,0,3,False,0.12540343626121603,False
2012-10-07 05:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.9659258262890683,0.25881904510252074,6,0,3,False,0.16644593002622043,False
2012-10-07 06:00:00,34.0,58.0,6.0,52.0,29.0,16.0,195.0,6.0,1.0,6.123233995736766e-17,6,0,1,False,0.10064805028299134,False
2012-10-07 07:00:00,0.0,0.0,0.0,0.0,141.0,0.0,141.0,1.0,0.9659258262890683,-0.25881904510252063,6,0,3,False,0.11462106004839018,False
2012-10-07 08:00:00,60.0,0.0,8.0,212.0,156.0,2.0,438.0,5.0,0.8660254037844387,-0.4999999999999998,6,0,5,False,0.029703278435715297,False
2012-10-07 09:00:00,0.0,0.0,0.0,2.0,118.0,0.0,120.0,2.0,0.7071067811865476,-0.7071067811865475,6,0,0,False,0.13736870068086515,False
2012-10-07 10:00:00,308.0,340.0,12.0,103.0,104.0,4.0,871.0,6.0,0.49999999999999994,-0.8660254037844387,6,0,2,True,-0.02592260239435118,False
2012-10-07 11:00:00,0.0,0.0,2.0,55.0,130.0,0.0,187.0,3.0,0.258819045102521,-0.9659258262890682,6,0,1,False,0.13702336066505755,False
2012-10-07 12:00:00,134.0,64.0,32.0,348.0,126.0,26.0,730.0,6.0,1.2246467991473532e-16,-1.0,6,0,5,True,-0.07370705804180278,False
2012-10-07 13:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,-0.2588190451025208,-0.9659258262890683,6,0,0,False,0.1553018514786788,False
2012-10-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,6,1,4,False,0.08624032803616577,False
2012-10-07 15:00:00,8.0,2.0,0.0,0.0,166.0,6.0,182.0,4.0,-0.7071067811865471,-0.7071067811865479,6,0,1,False,0.13611311613414284,False
2012-10-07 16:00:00,38.0,42.0,6.0,2.0,108.0,2.0,198.0,6.0,-0.8660254037844385,-0.5000000000000004,6,0,1,False,0.12109143045550569,False
2012-10-07 17:00:00,0.0,0.0,14.0,24.0,202.0,0.0,240.0,3.0,-0.9659258262890683,-0.25881904510252063,6,0,0,False,0.07397646704419014,False
2012-10-07 18:00:00,44.0,46.0,6.0,206.0,138.0,4.0,444.0,6.0,-1.0,-1.8369701987210297e-16,6,0,5,False,0.03573662404311373,False
2012-10-07 19:00:00,0.0,0.0,0.0,0.0,124.0,0.0,124.0,1.0,-0.9659258262890684,0.2588190451025203,6,0,0,False,0.13784270974109564,False
2012-10-07 20:00:00,0.0,0.0,0.0,0.0,28.0,0.0,28.0,1.0,-0.8660254037844386,0.5000000000000001,6,0,0,False,0.17857796841962875,False
2012-10-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,6,1,4,False,0.08840728282265897,False
2012-10-07 22:00:00,40.0,2.0,8.0,236.0,124.0,4.0,414.0,6.0,-0.5000000000000004,0.8660254037844384,6,0,5,False,0.01700228965192163,False
2012-10-07 23:00:00,31.0,150.0,4.0,16.0,186.0,0.0,387.0,5.0,-0.25881904510252157,0.9659258262890681,6,0,1,False,0.06887751548820731,False
2012-10-08 00:00:00,69.0,102.0,0.0,0.0,0.0,0.0,171.0,2.0,0.0,1.0,0,0,3,False,0.08960320301362867,False
2012-10-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0,1,4,False,0.10026505144090925,False
2012-10-08 02:00:00,0.0,16.0,0.0,0.0,0.0,0.0,16.0,1.0,0.49999999999999994,0.8660254037844387,0,0,3,False,0.17471738316976992,False
2012-10-08 03:00:00,0.0,16.0,0.0,0.0,0.0,0.0,16.0,1.0,0.7071067811865476,0.7071067811865476,0,0,3,False,0.17631408879455174,False
2012-10-08 04:00:00,0.0,8.0,0.0,0.0,0.0,0.0,8.0,1.0,0.8660254037844386,0.5000000000000001,0,0,3,False,0.1880841131455676,False
2012-10-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,0,1,4,False,0.1002647392204149,False
2012-10-08 06:00:00,42.0,62.0,0.0,0.0,0.0,0.0,104.0,2.0,1.0,6.123233995736766e-17,0,0,3,False,0.11242342414228845,False
2012-10-08 07:00:00,0.0,0.0,8.0,84.0,150.0,14.0,256.0,4.0,0.9659258262890683,-0.25881904510252063,0,0,1,False,0.0930976320480208,False
2012-10-08 08:00:00,32.0,4.0,10.0,262.0,126.0,4.0,438.0,6.0,0.8660254037844387,-0.4999999999999998,0,0,5,False,0.052945090134346784,False
2012-10-08 09:00:00,270.0,186.0,0.0,0.0,74.0,2.0,532.0,4.0,0.7071067811865476,-0.7071067811865475,0,0,2,False,0.025203926219900752,False
2012-10-08 10:00:00,30.0,64.0,0.0,2.0,98.0,18.0,212.0,5.0,0.49999999999999994,-0.8660254037844387,0,0,1,False,0.1288397319863283,False
2012-10-08 11:00:00,0.0,0.0,0.0,0.0,96.0,26.0,122.0,2.0,0.258819045102521,-0.9659258262890682,0,0,1,False,0.10136802283360868,False
2012-10-08 12:00:00,0.0,0.0,14.0,350.0,94.0,12.0,470.0,4.0,1.2246467991473532e-16,-1.0,0,0,5,False,0.010675527347810743,False
2012-10-08 13:00:00,0.0,0.0,0.0,0.0,18.0,0.0,18.0,1.0,-0.2588190451025208,-0.9659258262890683,0,0,0,False,0.16612477247736734,False
2012-10-08 14:00:00,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,False,0.1690444508647253,False
2012-10-08 15:00:00,42.0,4.0,4.0,18.0,68.0,20.0,156.0,6.0,-0.7071067811865471,-0.7071067811865479,0,0,1,False,0.13106542318231795,False
2012-10-08 16:00:00,0.0,0.0,0.0,0.0,86.0,0.0,86.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,False,0.15921961765188158,False
2012-10-08 17:00:00,0.0,0.0,6.0,86.0,102.0,0.0,194.0,3.0,-0.9659258262890683,-0.25881904510252063,0,0,0,False,0.1133898872576592,False
2012-10-08 18:00:00,16.0,4.0,2.0,28.0,110.0,4.0,164.0,6.0,-1.0,-1.8369701987210297e-16,0,0,1,False,0.12050706408126655,False
2012-10-08 19:00:00,36.0,2.0,10.0,186.0,92.0,2.0,328.0,6.0,-0.9659258262890684,0.2588190451025203,0,0,5,False,0.05119321393168452,False
2012-10-08 20:00:00,0.0,0.0,2.0,126.0,58.0,0.0,186.0,3.0,-0.8660254037844386,0.5000000000000001,0,0,0,False,0.10628505431424357,False
2012-10-08 21:00:00,0.0,0.0,0.0,0.0,112.0,0.0,112.0,1.0,-0.7071067811865477,0.7071067811865474,0,0,0,False,0.14066279250690117,False
2012-10-08 22:00:00,0.0,0.0,0.0,0.0,152.0,0.0,152.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,False,0.12619769283655435,False
2012-10-08 23:00:00,138.0,346.0,0.0,0.0,40.0,8.0,532.0,4.0,-0.25881904510252157,0.9659258262890681,0,0,2,False,0.034934595371630794,False
